lr-AdamW/pg3,_timestamp,trainer/global_step,_step,lr-AdamW/pg4,lr-AdamW/pg1,lr-AdamW/pg2,_runtime,epoch,train/loss_step,val/mae_epoch,val/loss,val/mae,val/r2,train/loss_epoch,train/mae,test/r2,test/mae_epoch,test/mae
6.0220524668693544e-06,1770725770.851523,19769,6387,6.0220524668693544e-06,6.0220524668693544e-05,6.0220524668693544e-05,6668.138058433,,,,,,,,,,,
,1770725770.9957402,19769,6388,,,,6668.279794203,229.0,0.013295411132276058,,,,,,,,,
6.00193738937378e-06,1770725773.8903182,19779,6389,6.00193738937378e-06,6.001937389373779e-05,6.001937389373779e-05,6671.178095956,,,,,,,,,,,
6.00193738937378e-06,1770725774.0416265,19779,6390,6.00193738937378e-06,6.001937389373779e-05,6.001937389373779e-05,6671.325693818,,,,,,,,,,,
,1770725774.0983984,19779,6391,,,,6671.382342253,229.0,0.02220875583589077,,,,,,,,,
,1770725775.5409727,19779,6392,,,,6672.825149964,229.0,,5.1271162033081055,0.08358459919691086,5.1271162033081055,0.9171116948127747,,,,,
,1770725775.5425868,19779,6393,,,,6672.826509179,229.0,,,,,,0.011875784955918789,2.261199712753296,,,
5.9818550944328315e-06,1770725778.6395447,19789,6394,5.9818550944328315e-06,5.981855094432831e-05,5.981855094432831e-05,6675.926242964,,,,,,,,,,,
5.9818550944328315e-06,1770725778.8183913,19789,6395,5.9818550944328315e-06,5.981855094432831e-05,5.981855094432831e-05,6676.105056054,,,,,,,,,,,
,1770725778.9650097,19789,6396,,,,6676.24912128,230.0,0.012468203902244568,,,,,,,,,
5.9617981314659125e-06,1770725782.032725,19799,6397,5.9617981314659125e-06,5.961798131465912e-05,5.961798131465912e-05,6679.319252633,,,,,,,,,,,
5.9617981314659125e-06,1770725782.194768,19799,6398,5.9617981314659125e-06,5.961798131465912e-05,5.961798131465912e-05,6679.481065058,,,,,,,,,,,
,1770725782.3387861,19799,6399,,,,6679.622788389,230.0,0.009317684918642044,,,,,,,,,
5.9417709708213805e-06,1770725785.2305768,19809,6400,5.9417709708213805e-06,5.9417709708213805e-05,5.9417709708213805e-05,6682.518103266,,,,,,,,,,,
5.9417709708213805e-06,1770725785.3924787,19809,6401,5.9417709708213805e-06,5.9417709708213805e-05,5.9417709708213805e-05,6682.679060114,,,,,,,,,,,
,1770725785.5366848,19809,6402,,,,6682.820733369,230.0,0.014111002907156944,,,,,,,,,
5.921776592731476e-06,1770725788.428395,19819,6403,5.921776592731476e-06,5.921776592731476e-05,5.921776592731476e-05,6685.712576241,,,,,,,,,,,
5.921776592731476e-06,1770725788.6155283,19819,6404,5.921776592731476e-06,5.921776592731476e-05,5.921776592731476e-05,6685.899730124,,,,,,,,,,,
,1770725788.7602477,19819,6405,,,,6686.044216584,230.0,0.010440554469823837,,,,,,,,,
5.901807546615601e-06,1770725791.650101,19829,6406,5.901807546615601e-06,5.9018075466156005e-05,5.9018075466156005e-05,6688.937251349,,,,,,,,,,,
5.901807546615601e-06,1770725791.812117,19829,6407,5.901807546615601e-06,5.9018075466156005e-05,5.9018075466156005e-05,6689.096137299,,,,,,,,,,,
,1770725791.9564886,19829,6408,,,,6689.240456547,230.0,0.013539418578147888,,,,,,,,,
5.881866812705994e-06,1770725794.8499618,19839,6409,5.881866812705994e-06,5.8818668127059935e-05,5.8818668127059935e-05,6692.13799498,,,,,,,,,,,
5.881866812705994e-06,1770725795.0122964,19839,6410,5.881866812705994e-06,5.8818668127059935e-05,5.8818668127059935e-05,6692.299061072,,,,,,,,,,,
,1770725795.1568935,19839,6411,,,,6692.440932766,230.0,0.014863977208733559,,,,,,,,,
5.861955881118775e-06,1770725798.0498998,19849,6412,5.861955881118775e-06,5.861955881118775e-05,5.861955881118775e-05,6695.337111803,,,,,,,,,,,
5.861955881118775e-06,1770725798.2089763,19849,6413,5.861955881118775e-06,5.861955881118775e-05,5.861955881118775e-05,6695.496066777,,,,,,,,,,,
,1770725798.3531718,19849,6414,,,,6695.637210636,230.0,0.017829529941082,,,,,,,,,
5.842079222202302e-06,1770725801.2436485,19859,6415,5.842079222202302e-06,5.842079222202301e-05,5.842079222202301e-05,6698.5310892,,,,,,,,,,,
5.842079222202302e-06,1770725801.405251,19859,6416,5.842079222202302e-06,5.842079222202301e-05,5.842079222202301e-05,6698.69205498,,,,,,,,,,,
,1770725801.549603,19859,6417,,,,6698.833645632,230.0,0.018192347139120102,,,,,,,,,
,1770725804.8069284,19865,6418,,,,6702.091171258,230.0,,5.1774187088012695,0.08484398573637009,5.177418231964111,0.9158757328987122,,,,,
,1770725804.8085895,19865,6419,,,,6702.092522862,230.0,,,,,,0.01278306357562542,2.333712100982666,,,
5.822226405143738e-06,1770725805.7846808,19869,6420,5.822226405143738e-06,5.822226405143738e-05,5.822226405143738e-05,6703.071239512,,,,,,,,,,,
5.822226405143738e-06,1770725805.946659,19869,6421,5.822226405143738e-06,5.822226405143738e-05,5.822226405143738e-05,6703.230725756,,,,,,,,,,,
,1770725806.0914822,19869,6422,,,,6703.375457615,231.0,0.0104912631213665,,,,,,,,,
5.802403390407562e-06,1770725808.9814732,19879,6423,5.802403390407562e-06,5.8024033904075625e-05,5.8024033904075625e-05,6706.269082767,,,,,,,,,,,
5.802403390407562e-06,1770725809.1431065,19879,6424,5.802403390407562e-06,5.8024033904075625e-05,5.8024033904075625e-05,6706.430057271,,,,,,,,,,,
,1770725809.2874005,19879,6425,,,,6706.571432347,231.0,0.01244298741221428,,,,,,,,,
5.782614648342133e-06,1770725812.303945,19889,6426,5.782614648342133e-06,5.7826146483421325e-05,5.7826146483421325e-05,6709.590281409,,,,,,,,,,,
5.782614648342133e-06,1770725812.4741936,19889,6427,5.782614648342133e-06,5.7826146483421325e-05,5.7826146483421325e-05,6709.761085236,,,,,,,,,,,
,1770725812.6201324,19889,6428,,,,6709.904274302,231.0,0.008895264938473701,,,,,,,,,
5.762849748134614e-06,1770725815.6947668,19899,6429,5.762849748134614e-06,5.7628497481346134e-05,5.7628497481346134e-05,6712.982108615,,,,,,,,,,,
5.762849748134614e-06,1770725815.8644724,19899,6430,5.762849748134614e-06,5.7628497481346134e-05,5.7628497481346134e-05,6713.148669116,,,,,,,,,,,
,1770725816.010488,19899,6431,,,,6713.294658116,231.0,0.014583945274353027,,,,,,,,,
5.743116140365601e-06,1770725819.0670345,19909,6432,5.743116140365601e-06,5.7431161403656004e-05,5.7431161403656004e-05,6716.354142332,,,,,,,,,,,
5.743116140365601e-06,1770725819.2336867,19909,6433,5.743116140365601e-06,5.7431161403656004e-05,5.7431161403656004e-05,6716.517860645,,,,,,,,,,,
,1770725819.3791952,19909,6434,,,,6716.663330344,231.0,0.013920566067099571,,,,,,,,,
5.723410844802857e-06,1770725822.5180206,19919,6435,5.723410844802857e-06,5.723410844802857e-05,5.723410844802857e-05,6719.804299784,,,,,,,,,,,
5.723410844802857e-06,1770725822.692633,19919,6436,5.723410844802857e-06,5.723410844802857e-05,5.723410844802857e-05,6719.97687774,,,,,,,,,,,
,1770725822.8391168,19919,6437,,,,6720.123308085,231.0,0.01361533161252737,,,,,,,,,
5.703738331794739e-06,1770725825.972504,19929,6438,5.703738331794739e-06,5.703738331794739e-05,5.703738331794739e-05,6723.259064308,,,,,,,,,,,
5.703738331794739e-06,1770725826.1426091,19929,6439,5.703738331794739e-06,5.703738331794739e-05,5.703738331794739e-05,6723.42905419,,,,,,,,,,,
,1770725826.288375,19929,6440,,,,6723.572541135,231.0,0.00913737341761589,,,,,,,,,
5.6840926408767705e-06,1770725829.2175918,19939,6441,5.6840926408767705e-06,5.68409264087677e-05,5.68409264087677e-05,6726.504111111,,,,,,,,,,,
5.6840926408767705e-06,1770725829.3771677,19939,6442,5.6840926408767705e-06,5.68409264087677e-05,5.68409264087677e-05,6726.664055805,,,,,,,,,,,
,1770725829.5212572,19939,6443,,,,6726.805293765,231.0,0.02151893451809883,,,,,,,,,
5.66447526216507e-06,1770725832.4697428,19949,6444,5.66447526216507e-06,5.66447526216507e-05,5.66447526216507e-05,6729.756087042,,,,,,,,,,,
5.66447526216507e-06,1770725832.6407065,19949,6445,5.66447526216507e-06,5.66447526216507e-05,5.66447526216507e-05,6729.927068466,,,,,,,,,,,
,1770725832.7869503,19949,6446,,,,6730.071134282,231.0,0.007733128033578396,,,,,,,,,
,1770725834.8287754,19951,6447,,,,6732.113000882,231.0,,5.064631462097168,0.08191713690757751,5.06463098526001,0.9187635183334351,,,,,
,1770725834.8304746,19951,6448,,,,6732.114399517,231.0,,,,,,0.012494749389588833,2.308255910873413,,,
5.644892156124116e-06,1770725837.0819945,19959,6449,5.644892156124116e-06,5.644892156124115e-05,5.644892156124115e-05,6734.366181935,,,,,,,,,,,
5.644892156124116e-06,1770725837.2412672,19959,6450,5.644892156124116e-06,5.644892156124115e-05,5.644892156124115e-05,6734.528082272,,,,,,,,,,,
,1770725837.3852487,19959,6451,,,,6734.669262376,232.0,0.004309795796871185,,,,,,,,,
5.6253358721733096e-06,1770725840.2797303,19969,6452,5.6253358721733096e-06,5.6253358721733096e-05,5.6253358721733096e-05,6737.56710376,,,,,,,,,,,
5.6253358721733096e-06,1770725840.4410932,19969,6453,5.6253358721733096e-06,5.6253358721733096e-05,5.6253358721733096e-05,6737.728054798,,,,,,,,,,,
,1770725840.5851374,19969,6454,,,,6737.869198407,232.0,0.010466573759913445,,,,,,,,,
5.605807900428772e-06,1770725843.5605123,19979,6455,5.605807900428772e-06,5.605807900428772e-05,5.605807900428772e-05,6740.844732207,,,,,,,,,,,
5.605807900428772e-06,1770725843.7316113,19979,6456,5.605807900428772e-06,5.605807900428772e-05,5.605807900428772e-05,6741.015810887,,,,,,,,,,,
,1770725843.8777847,19979,6457,,,,6741.161963243,232.0,0.008650030009448528,,,,,,,,,
5.586312711238861e-06,1770725846.8532493,19989,6458,5.586312711238861e-06,5.586312711238861e-05,5.586312711238861e-05,6744.137383241,,,,,,,,,,,
5.586312711238861e-06,1770725847.0131838,19989,6459,5.586312711238861e-06,5.586312711238861e-05,5.586312711238861e-05,6744.300090713,,,,,,,,,,,
,1770725847.157722,19989,6460,,,,6744.441752271,232.0,0.00993314664810896,,,,,,,,,
5.5668443441390995e-06,1770725850.0594296,19999,6461,5.5668443441390995e-06,5.566844344139099e-05,5.566844344139099e-05,6747.343609708,,,,,,,,,,,
5.5668443441390995e-06,1770725850.219158,19999,6462,5.5668443441390995e-06,5.566844344139099e-05,5.566844344139099e-05,6747.503197785,,,,,,,,,,,
,1770725850.3638046,19999,6463,,,,6747.647829423,232.0,0.0157757755368948,,,,,,,,,
5.547405779361725e-06,1770725853.260839,20009,6464,5.547405779361725e-06,5.547405779361725e-05,5.547405779361725e-05,6750.544993026,,,,,,,,,,,
5.547405779361725e-06,1770725853.4207523,20009,6465,5.547405779361725e-06,5.547405779361725e-05,5.547405779361725e-05,6750.70709057,,,,,,,,,,,
,1770725853.5657356,20009,6466,,,,6750.850044733,232.0,0.013124276883900166,,,,,,,,,
5.527997016906738e-06,1770725856.4656003,20019,6467,5.527997016906738e-06,5.527997016906739e-05,5.527997016906739e-05,6753.752110233,,,,,,,,,,,
5.527997016906738e-06,1770725856.6245995,20019,6468,5.527997016906738e-06,5.527997016906739e-05,5.527997016906739e-05,6753.91107365,,,,,,,,,,,
,1770725856.7689471,20019,6469,,,,6754.05292232,232.0,0.008701225742697716,,,,,,,,,
5.508622527122498e-06,1770725859.6675887,20029,6470,5.508622527122498e-06,5.5086225271224974e-05,5.5086225271224974e-05,6756.951757118,,,,,,,,,,,
5.508622527122498e-06,1770725859.828226,20029,6471,5.508622527122498e-06,5.5086225271224974e-05,5.5086225271224974e-05,6757.112322435,,,,,,,,,,,
,1770725859.973205,20029,6472,,,,6757.257249357,232.0,0.00998992845416069,,,,,,,,,
,1770725863.8800154,20037,6473,,,,6761.164253309,232.0,,5.142685890197754,0.08392320573329926,5.142685413360596,0.9167770743370056,,,,,
,1770725863.8814497,20037,6474,,,,6761.165431602,232.0,,,,,,0.012167444452643394,2.2710704803466797,,,
5.489273369312287e-06,1770725864.218829,20039,6475,5.489273369312287e-06,5.489273369312287e-05,5.489273369312287e-05,6761.502913165,,,,,,,,,,,
5.489273369312287e-06,1770725864.3785577,20039,6476,5.489273369312287e-06,5.489273369312287e-05,5.489273369312287e-05,6761.665080994,,,,,,,,,,,
,1770725864.5235126,20039,6477,,,,6761.807521615,233.0,0.014304693788290024,,,,,,,,,
5.469952523708344e-06,1770725867.4223216,20049,6478,5.469952523708344e-06,5.469952523708343e-05,5.469952523708343e-05,6764.706475561,,,,,,,,,,,
5.469952523708344e-06,1770725867.5822372,20049,6479,5.469952523708344e-06,5.469952523708343e-05,5.469952523708343e-05,6764.866261856,,,,,,,,,,,
,1770725867.7269742,20049,6480,,,,6765.010995628,233.0,0.009683331474661827,,,,,,,,,
5.4506674408912665e-06,1770725870.6254966,20059,6481,5.4506674408912665e-06,5.4506674408912657e-05,5.4506674408912657e-05,6767.90967449,,,,,,,,,,,
5.4506674408912665e-06,1770725870.787797,20059,6482,5.4506674408912665e-06,5.4506674408912657e-05,5.4506674408912657e-05,6768.074143342,,,,,,,,,,,
,1770725870.9328005,20059,6483,,,,6768.216790834,233.0,0.007871197536587715,,,,,,,,,
5.431407690048218e-06,1770725873.8331528,20069,6484,5.431407690048218e-06,5.431407690048218e-05,5.431407690048218e-05,6771.120346645,,,,,,,,,,,
5.431407690048218e-06,1770725873.9958572,20069,6485,5.431407690048218e-06,5.431407690048218e-05,5.431407690048218e-05,6771.27986725,,,,,,,,,,,
,1770725874.140377,20069,6486,,,,6771.42451316,233.0,0.015280293300747871,,,,,,,,,
5.412177741527558e-06,1770725877.03961,20079,6487,5.412177741527558e-06,5.412177741527557e-05,5.412177741527557e-05,6774.323784012,,,,,,,,,,,
5.412177741527558e-06,1770725877.1997228,20079,6488,5.412177741527558e-06,5.412177741527557e-05,5.412177741527557e-05,6774.483757279,,,,,,,,,,,
,1770725877.3443418,20079,6489,,,,6774.628367093,233.0,0.014140197075903416,,,,,,,,,
5.392977595329285e-06,1770725880.2378664,20089,6490,5.392977595329285e-06,5.392977595329285e-05,5.392977595329285e-05,6777.52205905,,,,,,,,,,,
5.392977595329285e-06,1770725880.3976297,20089,6491,5.392977595329285e-06,5.392977595329285e-05,5.392977595329285e-05,6777.684086017,,,,,,,,,,,
,1770725880.5425987,20089,6492,,,,6777.826623282,233.0,0.01578984037041664,,,,,,,,,
5.373811721801758e-06,1770725883.4608202,20099,6493,5.373811721801758e-06,5.373811721801758e-05,5.373811721801758e-05,6780.744991185,,,,,,,,,,,
5.373811721801758e-06,1770725883.621146,20099,6494,5.373811721801758e-06,5.373811721801758e-05,5.373811721801758e-05,6780.908094582,,,,,,,,,,,
,1770725883.7657027,20099,6495,,,,6781.049721888,233.0,0.011038491502404213,,,,,,,,,
5.35467267036438e-06,1770725886.658521,20109,6496,5.35467267036438e-06,5.35467267036438e-05,5.35467267036438e-05,6783.942654271,,,,,,,,,,,
5.35467267036438e-06,1770725886.8182428,20109,6497,5.35467267036438e-06,5.35467267036438e-05,5.35467267036438e-05,6784.102281466,,,,,,,,,,,
,1770725886.963485,20109,6498,,,,6784.247525756,233.0,0.011069594882428646,,,,,,,,,
5.33556342124939e-06,1770725889.8653426,20119,6499,5.33556342124939e-06,5.3355634212493896e-05,5.3355634212493896e-05,6787.149524283,,,,,,,,,,,
5.33556342124939e-06,1770725890.0250933,20119,6500,5.33556342124939e-06,5.3355634212493896e-05,5.3355634212493896e-05,6787.309127252,,,,,,,,,,,
,1770725890.1698105,20119,6501,,,,6787.453874433,233.0,0.01404587272554636,,,,,,,,,
,1770725892.8212543,20123,6502,,,,6790.105483418,233.0,,5.036263465881348,0.08078286796808243,5.036263942718506,0.9199120402336121,,,,,
,1770725892.8226755,20123,6503,,,,6790.106623484,233.0,,,,,,0.012302950024604797,2.2993710041046143,,,
5.316486954689026e-06,1770725894.4405656,20129,6504,5.316486954689026e-06,5.316486954689026e-05,5.316486954689026e-05,6791.724746755,,,,,,,,,,,
5.316486954689026e-06,1770725894.6005337,20129,6505,5.316486954689026e-06,5.316486954689026e-05,5.316486954689026e-05,6791.887140545,,,,,,,,,,,
,1770725894.7453961,20129,6506,,,,6792.029492171,234.0,0.01717301830649376,,,,,,,,,
5.297437310218811e-06,1770725897.6726232,20139,6507,5.297437310218811e-06,5.297437310218811e-05,5.297437310218811e-05,6794.956800307,,,,,,,,,,,
5.297437310218811e-06,1770725897.833418,20139,6508,5.297437310218811e-06,5.297437310218811e-05,5.297437310218811e-05,6795.120089003,,,,,,,,,,,
,1770725897.978483,20139,6509,,,,6795.262551586,234.0,0.013202774338424206,,,,,,,,,
5.278417468070984e-06,1770725900.8835557,20149,6510,5.278417468070984e-06,5.278417468070984e-05,5.278417468070984e-05,6798.170279144,,,,,,,,,,,
5.278417468070984e-06,1770725901.0460303,20149,6511,5.278417468070984e-06,5.278417468070984e-05,5.278417468070984e-05,6798.330223326,,,,,,,,,,,
,1770725901.1911032,20149,6512,,,,6798.475358572,234.0,0.0161779522895813,,,,,,,,,
5.259428918361664e-06,1770725904.0921948,20159,6513,5.259428918361664e-06,5.259428918361664e-05,5.259428918361664e-05,6801.37913339,,,,,,,,,,,
5.259428918361664e-06,1770725904.251855,20159,6514,5.259428918361664e-06,5.259428918361664e-05,5.259428918361664e-05,6801.539051964,,,,,,,,,,,
,1770725904.3969038,20159,6515,,,,6801.681048776,234.0,0.007157400716096163,,,,,,,,,
5.2404731512069706e-06,1770725907.2990797,20169,6516,5.2404731512069706e-06,5.2404731512069704e-05,5.2404731512069704e-05,6804.583261984,,,,,,,,,,,
5.2404731512069706e-06,1770725907.458773,20169,6517,5.2404731512069706e-06,5.2404731512069704e-05,5.2404731512069704e-05,6804.742820707,,,,,,,,,,,
,1770725907.603928,20169,6518,,,,6804.887942512,234.0,0.017657214775681496,,,,,,,,,
5.2215456962585454e-06,1770725910.50361,20179,6519,5.2215456962585454e-06,5.221545696258545e-05,5.221545696258545e-05,6807.787803199,,,,,,,,,,,
5.2215456962585454e-06,1770725910.6629112,20179,6520,5.2215456962585454e-06,5.221545696258545e-05,5.221545696258545e-05,6807.946972746,,,,,,,,,,,
,1770725910.8075504,20179,6521,,,,6808.091543071,234.0,0.01280857715755701,,,,,,,,,
5.202646553516388e-06,1770725913.707532,20189,6522,5.202646553516388e-06,5.202646553516388e-05,5.202646553516388e-05,6810.991700525,,,,,,,,,,,
5.202646553516388e-06,1770725913.867309,20189,6523,5.202646553516388e-06,5.202646553516388e-05,5.202646553516388e-05,6811.151362172,,,,,,,,,,,
,1770725914.0120947,20189,6524,,,,6811.296083365,234.0,0.01212366484105587,,,,,,,,,
5.183781683444977e-06,1770725916.9102728,20199,6525,5.183781683444977e-06,5.183781683444977e-05,5.183781683444977e-05,6814.194453858,,,,,,,,,,,
5.183781683444977e-06,1770725917.0708654,20199,6526,5.183781683444977e-06,5.183781683444977e-05,5.183781683444977e-05,6814.358111079,,,,,,,,,,,
,1770725917.215412,20199,6527,,,,6814.499441118,234.0,0.012841001152992249,,,,,,,,,
5.164943635463715e-06,1770725920.113578,20209,6528,5.164943635463715e-06,5.164943635463715e-05,5.164943635463715e-05,6817.397761897,,,,,,,,,,,
5.164943635463715e-06,1770725920.2626936,20209,6529,5.164943635463715e-06,5.164943635463715e-05,5.164943635463715e-05,6817.546719444,,,,,,,,,,,
,1770725920.3196874,20209,6530,,,,6817.603665377,234.0,0.010785660706460476,,,,,,,,,
,1770725921.762155,20209,6531,,,,6819.046349505,234.0,,5.065828323364258,0.08194685727357864,5.0658278465271,0.91874098777771,,,,,
,1770725921.7635722,20209,6532,,,,6819.047503372,234.0,,,,,,0.012366251088678837,2.2879557609558105,,,
5.14613687992096e-06,1770725924.6671708,20219,6533,5.14613687992096e-06,5.1461368799209597e-05,5.1461368799209597e-05,6821.951354173,,,,,,,,,,,
5.14613687992096e-06,1770725924.8266327,20219,6534,5.14613687992096e-06,5.1461368799209597e-05,5.1461368799209597e-05,6822.110687636,,,,,,,,,,,
,1770725924.970935,20219,6535,,,,6822.254921655,235.0,0.00858442671597004,,,,,,,,,
5.127359926700592e-06,1770725927.8665478,20229,6536,5.127359926700592e-06,5.127359926700592e-05,5.127359926700592e-05,6825.150697904,,,,,,,,,,,
5.127359926700592e-06,1770725928.0257907,20229,6537,5.127359926700592e-06,5.127359926700592e-05,5.127359926700592e-05,6825.309848893,,,,,,,,,,,
,1770725928.1704736,20229,6538,,,,6825.454452077,235.0,0.015854589641094208,,,,,,,,,
5.108615756034852e-06,1770725931.06379,20239,6539,5.108615756034852e-06,5.1086157560348515e-05,5.1086157560348515e-05,6828.347890577,,,,,,,,,,,
5.108615756034852e-06,1770725931.223126,20239,6540,5.108615756034852e-06,5.1086157560348515e-05,5.1086157560348515e-05,6828.507179964,,,,,,,,,,,
,1770725931.3676605,20239,6541,,,,6828.651639863,235.0,0.00864497758448124,,,,,,,,,
5.089899897575379e-06,1770725934.2625964,20249,6542,5.089899897575379e-06,5.089899897575378e-05,5.089899897575378e-05,6831.546785863,,,,,,,,,,,
5.089899897575379e-06,1770725934.4224882,20249,6543,5.089899897575379e-06,5.089899897575378e-05,5.089899897575378e-05,6831.706519939,,,,,,,,,,,
,1770725934.5666013,20249,6544,,,,6831.850568108,235.0,0.010990582406520844,,,,,,,,,
