split,label_age,model_mse,b1_mse,b3_mse,b4_mse
unknown,25.0,0.007971578,0.09390118,0.032133743,0.030148529
unknown,53.0,0.012585029,0.09295337,0.012116452,0.025361564
unknown,24.0,0.0098721385,0.08948689,0.009122101,0.032702442
unknown,21.0,0.008114465,0.09219343,0.032809515,0.027581856
unknown,25.0,0.010737666,0.0932505,0.03488003,0.025288345
unknown,85.0,0.007103102,0.09124312,0.03180594,0.026257936
unknown,24.0,0.008034959,0.09448406,0.031240208,0.041965835
unknown,69.0,0.0046365405,0.10721252,0.0045800647,0.035147984
unknown,73.0,0.0054847836,0.10585561,0.0055885073,0.023276152
unknown,70.0,0.004485229,0.10683919,0.0057221586,0.027545622
unknown,76.0,0.004420544,0.10729986,0.0047161393,0.035922468
unknown,74.0,0.005534948,0.1021712,0.0053773755,0.032004397
unknown,57.0,0.004685631,0.10766895,0.025748473,0.024495505
unknown,65.0,0.006441992,0.100064605,0.0070278943,0.017670535
unknown,64.0,0.0042045475,0.10819153,0.004340116,0.019038545
unknown,62.0,0.004442871,0.1093528,0.007630606,0.014806924
unknown,60.0,0.004805401,0.10613274,0.006470212,0.014885767
unknown,66.0,0.0054187644,0.10148971,0.0058338502,0.0350379
unknown,60.0,0.00460919,0.10467015,0.004350878,0.02487827
unknown,61.0,0.0044660005,0.10931599,0.004728364,0.030918032
unknown,78.0,0.0042799776,0.11049565,0.0046212743,0.03246217
unknown,55.0,0.0043782806,0.10838506,0.0042440044,0.0433213
unknown,58.0,0.0044039786,0.10541367,0.00519678,0.04298741
unknown,76.0,0.005549629,0.10500015,0.005695862,0.025590992
unknown,58.0,0.0041292193,0.1066394,0.02389221,0.030784205
unknown,56.0,0.0042805867,0.10829756,0.004500262,0.018484715
unknown,72.0,0.0041783503,0.107314214,0.0066324864,0.030092446
unknown,57.0,0.0045096176,0.10477739,0.00434036,0.025676692
unknown,71.0,0.0046842317,0.10766411,0.0064934976,0.022278523
unknown,73.0,0.0046647177,0.10765086,0.0050209686,0.02343303
unknown,52.0,0.0044992543,0.106619656,0.006567304,0.028911944
unknown,62.0,0.005102102,0.10656588,0.0053238114,0.023856714
unknown,71.0,0.00465618,0.10855592,0.005227355,0.024085803
unknown,64.0,0.0048243804,0.1072857,0.004563309,0.020471415
unknown,74.0,0.003936132,0.108712964,0.0037728997,0.041340355
unknown,61.0,0.0040130843,0.10773475,0.0043795286,0.03486931
unknown,70.0,0.004472779,0.10761743,0.004992089,0.015888834
unknown,76.0,0.0044997325,0.108288616,0.004924098,0.033801667
unknown,64.0,0.010498639,0.09202768,0.012897995,0.023878317
unknown,70.0,0.0051471344,0.10565199,0.0051342244,0.049881104
unknown,61.0,0.0046253144,0.106548086,0.0050167255,0.0114825545
unknown,72.0,0.005039486,0.10713974,0.005745139,0.023699926
unknown,77.0,0.0040261564,0.107946165,0.004213106,0.051840916
unknown,53.0,0.004576952,0.109034926,0.0051394217,0.03304227
unknown,66.0,0.004592331,0.107189715,0.0044492185,0.027739912
unknown,59.0,0.0049314043,0.106642365,0.0053901346,0.027880702
unknown,63.0,0.004621805,0.10899916,0.0046746675,0.01326435
unknown,59.0,0.004142172,0.10849518,0.00405671,0.027484845
unknown,71.0,0.005406825,0.10129512,0.023621438,0.035634167
unknown,74.0,0.0043513197,0.10975468,0.0043826685,0.023978604
unknown,60.0,0.0049533737,0.09952666,0.0055456813,0.019151859
unknown,73.0,0.0050410707,0.107445255,0.0050410707,0.017458834
unknown,60.0,0.0048633376,0.10550786,0.005541104,0.030090945
unknown,66.0,0.0046039317,0.10792802,0.00475943,0.016811868
unknown,70.0,0.004498297,0.108761184,0.0057415725,0.034268882
unknown,72.0,0.0050690244,0.10495728,0.024263924,0.019548155
unknown,68.0,0.004348053,0.10808254,0.005129581,0.019775031
unknown,77.0,0.005652998,0.105514586,0.005864184,0.027106825
unknown,60.0,0.004121428,0.1062946,0.0038096176,0.016552076
unknown,75.0,0.004263425,0.104972534,0.004214462,0.03459968
unknown,59.0,0.004720936,0.10716887,0.0048726243,0.018009748
unknown,71.0,0.0041279723,0.105962634,0.004022705,0.02030789
unknown,68.0,0.004464156,0.107568,0.007193434,0.016593682
unknown,70.0,0.0049502663,0.106502615,0.005286564,0.02679962
unknown,68.0,0.0041725417,0.108823515,0.004919292,0.018059028
unknown,70.0,0.005498143,0.105334155,0.005260681,0.025696373
unknown,70.0,0.0042064935,0.107515305,0.004118492,0.025006946
unknown,57.0,0.0044671632,0.10740229,0.0050041983,0.028407441
unknown,63.0,0.0046350667,0.10900048,0.0046350667,0.02263199
unknown,57.0,0.0042756726,0.10815415,0.0045188214,0.020922093
unknown,74.0,0.004442066,0.10613539,0.0042752866,0.021451088
unknown,63.0,0.0047364486,0.10690463,0.00545495,0.023430716
unknown,58.0,0.004213327,0.108844884,0.0046774205,0.024559451
unknown,76.0,0.0050049257,0.1052629,0.0048504863,0.038691
unknown,61.0,0.0038407582,0.10953185,0.0039205374,0.012446996
unknown,58.0,0.00441855,0.10644627,0.0046209292,0.018589435
unknown,74.0,0.004424351,0.10601278,0.004605023,0.045229435
unknown,77.0,0.0042963913,0.1072886,0.0040372047,0.029378692
unknown,59.0,0.0045816437,0.10892828,0.0054483386,0.022581672
unknown,64.0,0.00420565,0.10874423,0.0072543058,0.029045124
unknown,56.0,0.004665783,0.10656838,0.007057831,0.030572727
unknown,75.0,0.004716051,0.10453456,0.0050589712,0.016851503
unknown,60.0,0.004872486,0.1051574,0.0048760157,0.039359886
unknown,65.0,0.004296731,0.10886575,0.004311639,0.026336953
unknown,75.0,0.004436028,0.10681726,0.0047390508,0.019865919
unknown,55.0,0.0054231067,0.1072548,0.0062384284,0.026314896
unknown,56.0,0.0043366705,0.10718276,0.0049262866,0.010858412
unknown,70.0,0.0047718454,0.10743449,0.005324151,0.031007292
unknown,55.0,0.00430942,0.10736761,0.004459422,0.024602177
unknown,56.0,0.0054922304,0.1071067,0.0053264746,0.033839915
unknown,65.0,0.0045958427,0.10734307,0.005109772,0.021299819
unknown,73.0,0.005246753,0.1037515,0.0056771548,0.029571284
unknown,57.0,0.0051597436,0.10429036,0.0052200835,0.023635916
unknown,66.0,0.0049654837,0.10537972,0.004988965,0.014069187
unknown,63.0,0.005374039,0.105643116,0.006050962,0.018495718
unknown,65.0,0.004466979,0.10641262,0.0046026027,0.02916488
unknown,73.0,0.004438534,0.10699479,0.004776236,0.035709955
unknown,77.0,0.0038882692,0.108151495,0.006154743,0.023863368
unknown,63.0,0.004099083,0.1077828,0.0041716257,0.029975023
unknown,61.0,0.004570508,0.10631023,0.0049875486,0.023174342
unknown,69.0,0.004937651,0.10430322,0.005616224,0.026163308
unknown,55.0,0.004326592,0.10607985,0.0048450716,0.025316725
unknown,58.0,0.0044871634,0.10928491,0.0045332303,0.011876492
unknown,63.0,0.0043744002,0.10768753,0.004894715,0.011727542
unknown,62.0,0.0041560624,0.107972026,0.0042338255,0.034244176
unknown,56.0,0.00920206,0.095227964,0.011385347,0.031654667
unknown,55.0,0.0042616013,0.10724469,0.003855874,0.025922652
unknown,70.0,0.0040312456,0.10780518,0.0048076343,0.029688878
unknown,72.0,0.0053348844,0.10376082,0.00542044,0.035726782
unknown,65.0,0.005007252,0.10528288,0.0045502363,0.017998135
unknown,53.0,0.0039459635,0.1085752,0.0036492015,0.044120155
unknown,74.0,0.006224354,0.10771115,0.006215828,0.020942206
unknown,74.0,0.0055032982,0.10325534,0.0061911955,0.014300147
unknown,63.0,0.0047404314,0.10722283,0.005527333,0.027837796
unknown,65.0,0.00444118,0.10669847,0.0046936125,0.03262615
unknown,70.0,0.0055504898,0.104362145,0.0074138246,0.03108836
unknown,69.0,0.0039177993,0.108667515,0.0041715433,0.03025272
unknown,35.0,0.006440809,0.09944811,0.007448638,0.035500165
unknown,25.0,0.008494647,0.106347635,0.014203475,0.027236016
unknown,16.0,0.007256278,0.09454621,0.009711199,0.03966545
unknown,37.0,0.008549529,0.10893895,0.011866973,0.03470431
unknown,38.0,0.011298917,0.09567348,0.016258111,0.02364058
unknown,28.0,0.011057251,0.09337143,0.017323786,0.031777367
unknown,47.0,0.010217784,0.10063106,0.016546186,0.055361602
unknown,69.0,0.0094102025,0.10751205,0.01574839,0.027264483
unknown,18.0,0.008765154,0.094808616,0.021721229,0.04145558
unknown,37.0,0.009467042,0.102233216,0.018573245,0.031611986
unknown,27.0,0.010192937,0.09926849,0.025382243,0.022228772
unknown,28.0,0.009411291,0.081735544,0.022905217,0.037405882
unknown,33.0,0.008596894,0.10721465,0.019576743,0.021409951
unknown,29.0,0.011045639,0.09325269,0.027919332,0.040131874
unknown,52.0,0.013522011,0.080591455,0.029396512,0.03130597
unknown,20.0,0.007983767,0.11058066,0.03975369,0.03523813
unknown,64.0,0.006522084,0.073736,0.0101671545,0.018174855
unknown,56.0,0.0064958567,0.09609784,0.025722038,0.017469158
unknown,55.0,0.012744504,0.06149469,0.03395652,0.04311924
unknown,47.0,0.011646269,0.09815439,0.02054811,0.01846655
unknown,69.0,0.017813722,0.10323357,0.02160079,0.035483643
unknown,71.0,0.010163114,0.07298323,0.014787833,0.019350344
unknown,50.0,0.009786634,0.09587587,0.009658074,0.020631393
unknown,66.0,0.014945731,0.08543258,0.014495365,0.029798236
unknown,56.0,0.025198717,0.10951644,0.02519437,0.032875396
unknown,71.0,0.010315281,0.1017976,0.009926617,0.044681553
unknown,64.0,0.0063114455,0.079137236,0.0063399095,0.040884353
unknown,51.0,0.00795209,0.09417899,0.008067636,0.0234839
unknown,53.0,0.007237601,0.068898536,0.010713362,0.013107116
unknown,71.0,0.008396061,0.084400095,0.010484038,0.01826811
unknown,53.0,0.0080325045,0.07845088,0.008303756,0.018337376
unknown,63.0,0.014585935,0.104295805,0.033165812,0.027211992
unknown,62.0,0.008224375,0.0975618,0.028575052,0.021844845
unknown,63.0,0.007860832,0.0750902,0.009845095,0.021066766
unknown,57.0,0.019125575,0.09560328,0.022314651,0.036114782
unknown,62.0,0.010344709,0.08429936,0.011133494,0.0226564
unknown,47.0,0.01893453,0.105099626,0.020142015,0.050880965
unknown,57.0,0.014476401,0.10075827,0.015799997,0.033138417
unknown,64.0,0.01132112,0.083773226,0.01317003,0.024753666
unknown,70.0,0.0065138903,0.065532066,0.006960649,0.018315699
unknown,68.0,0.009625148,0.087461054,0.013684485,0.022674529
unknown,48.0,0.008832431,0.0998683,0.015029611,0.024996854
unknown,68.0,0.0065220706,0.08413897,0.007266139,0.015051606
unknown,64.0,0.015601192,0.08503522,0.0233979,0.025734602
unknown,56.0,0.0063347886,0.078824185,0.023753319,0.03061696
unknown,73.0,0.01214022,0.0883395,0.017356854,0.035944436
unknown,62.0,0.012396908,0.10544801,0.011162899,0.0166892
unknown,69.0,0.005951423,0.08001958,0.0058887685,0.035194114
unknown,61.0,0.012526343,0.09901882,0.034748342,0.020916054
unknown,60.0,0.008834585,0.09606275,0.013181878,0.018094826
unknown,67.0,0.009702849,0.08907554,0.017286584,0.02522287
unknown,63.0,0.0092546,0.09797593,0.020565616,0.03859979
unknown,67.0,0.007015987,0.05606335,0.011230692,0.025575483
unknown,53.0,0.009944705,0.09887689,0.011295318,0.025133152
unknown,50.0,0.009212276,0.09560778,0.011748614,0.01752659
unknown,48.0,0.0142565835,0.10530073,0.01732616,0.026968148
unknown,57.0,0.0058772843,0.077172846,0.0072718076,0.023242999
unknown,71.0,0.0066952496,0.07781845,0.025658898,0.017516157
unknown,72.0,0.006327153,0.08274391,0.0060758176,0.013433272
unknown,59.0,0.016361313,0.105514534,0.022188013,0.02865967
unknown,62.0,0.016935756,0.105763495,0.01604612,0.039567545
unknown,56.0,0.00615559,0.087735094,0.018198596,0.016424201
unknown,58.0,0.016277362,0.10840758,0.025604133,0.02461876
unknown,63.0,0.007073139,0.073190756,0.006215254,0.018061599
unknown,65.0,0.0067969114,0.094576985,0.009565586,0.012359758
unknown,66.0,0.014834002,0.09753131,0.028280409,0.02267935
unknown,59.0,0.008881798,0.07770641,0.011351081,0.017216697
unknown,51.0,0.008433155,0.057063587,0.009677715,0.027654126
unknown,57.0,0.015289305,0.1000116,0.019653454,0.0311466
unknown,57.0,0.016615463,0.06691569,0.017280106,0.024422424
unknown,59.0,0.009059182,0.10489654,0.015723888,0.025080634
unknown,59.0,0.014153072,0.084885076,0.016008887,0.018672774
unknown,46.0,0.013516666,0.10724009,0.034491636,0.030387875
unknown,66.0,0.019789254,0.07551221,0.05203788,0.025750972
unknown,69.0,0.011077928,0.10283279,0.030551393,0.020906355
unknown,61.0,0.0127922725,0.0721769,0.03323433,0.02126308
unknown,72.0,0.008954235,0.09713296,0.027294148,0.025745498
unknown,58.0,0.007291723,0.09699034,0.029196376,0.021441387
unknown,0.0,0.0051011243,0.11034408,0.0198529,0.018725794
unknown,0.75,0.007902483,0.10278863,0.007726922,0.054720186
unknown,0.75,0.0072223027,0.10761102,0.0066052307,0.029770426
unknown,0.0,0.0054076505,0.11060661,0.0060572294,0.03658526
unknown,0.75,0.0054028695,0.11052608,0.005280927,0.026436089
unknown,0.75,0.005398045,0.11177806,0.0059759687,0.051997487
unknown,0.0,0.005608266,0.10952219,0.041154407,0.04076608
unknown,0.0,0.0053495658,0.110135786,0.019003898,0.026051171
unknown,0.0,0.0051927697,0.10909804,0.0058733304,0.017962819
unknown,0.75,0.005722684,0.11113314,0.006210563,0.040519364
unknown,0.75,0.0071055824,0.10663439,0.0066267285,0.028302174
unknown,0.75,0.0062339837,0.11065791,0.006893064,0.026798816
unknown,0.75,0.0053830305,0.11058944,0.0053830305,0.05495277
unknown,0.75,0.009770143,0.10505811,0.009422656,0.03677127
unknown,0.0,0.0051475833,0.109942496,0.0057985587,0.016060153
unknown,0.75,0.0064249663,0.107773654,0.007393115,0.01680986
unknown,0.0,0.0050828983,0.10999363,0.004900259,0.034931276
unknown,0.0,0.0052804095,0.11018604,0.005404016,0.03157514
unknown,0.0,0.005422621,0.11082845,0.005817615,0.025870055
unknown,0.0,0.0052314526,0.11000314,0.005464857,0.038147837
unknown,0.0,0.005219157,0.11059488,0.0062202313,0.020860486
unknown,0.0,0.005829087,0.10975543,0.006622718,0.017269293
unknown,0.0,0.005737164,0.108606145,0.005564812,0.024888124
unknown,0.0,0.0058359182,0.11047263,0.005910668,0.027342318
unknown,0.0,0.00516508,0.10889885,0.005355029,0.022213908
unknown,0.0,0.006963203,0.10550973,0.006927663,0.03978571
unknown,0.75,0.006687949,0.10871629,0.009649667,0.026907798
unknown,0.0,0.0053130146,0.11077318,0.0052731116,0.01654451
unknown,0.0,0.0049054585,0.10927482,0.005634093,0.024508908
unknown,0.0,0.0052414676,0.109694965,0.005165213,0.026900616
unknown,0.75,0.005236369,0.112035386,0.0059589585,0.026464885
unknown,0.75,0.006191278,0.10566834,0.0061101974,0.020997541
unknown,0.0,0.005287939,0.110192426,0.005576984,0.012742748
unknown,0.75,0.005594953,0.10881261,0.0056915814,0.008029221
unknown,29.0,0.0071535716,0.104326,0.007412327,0.023570305
unknown,40.0,0.0062090517,0.105949014,0.0060381913,0.04205801
unknown,40.0,0.005938913,0.10619481,0.009657775,0.028548267
unknown,25.0,0.005861241,0.106549166,0.008469727,0.038342215
unknown,40.0,0.00576316,0.10926117,0.009343263,0.011954536
unknown,36.0,0.006192805,0.104228,0.010657439,0.04685869
unknown,25.0,0.0054801,0.109327085,0.007592603,0.019965239
unknown,33.0,0.0055451486,0.107811734,0.00836815,0.014166486
unknown,31.0,0.0054207984,0.10952084,0.007083499,0.032136854
unknown,30.0,0.006582579,0.103975914,0.0064985333,0.02426252
unknown,36.0,0.005474831,0.10963764,0.007957704,0.02501576
unknown,25.0,0.005617545,0.10759251,0.007220836,0.030313144
unknown,33.0,0.005376666,0.106529094,0.0077084466,0.02106211
unknown,37.0,0.006988782,0.10417455,0.0217036,0.051657494
unknown,40.0,0.005706093,0.10666343,0.00592853,0.026275933
unknown,31.0,0.005399847,0.10562775,0.025256092,0.022616744
unknown,37.0,0.006522282,0.10735052,0.022354975,0.033778794
unknown,39.0,0.0047743805,0.109195255,0.0053615095,0.0112868445
unknown,33.0,0.006178945,0.106523894,0.005927793,0.0102577135
unknown,32.0,0.0061118826,0.10667118,0.00780743,0.02297173
unknown,31.0,0.006044303,0.10410505,0.0072651305,0.019562732
unknown,37.0,0.0058804117,0.10653359,0.0076349047,0.033688616
unknown,38.0,0.0051273755,0.10751749,0.0072842506,0.019023582
unknown,35.0,0.005654664,0.10724166,0.005584207,0.011064187
unknown,26.0,0.0062416387,0.107947014,0.006632352,0.022554697
unknown,31.0,0.0056914967,0.1074067,0.024146132,0.025705233
unknown,29.0,0.006278695,0.10933077,0.020705152,0.02517397
unknown,25.0,0.005516162,0.10676395,0.024357103,0.048690297
unknown,27.0,0.0068510515,0.104709536,0.02640936,0.020947631
unknown,35.0,0.0063910587,0.10553457,0.014023878,0.014931917
unknown,26.0,0.0061567947,0.10647355,0.02428255,0.03172139
unknown,33.0,0.0057908893,0.10762902,0.005322275,0.032909546
unknown,34.0,0.006674113,0.10180526,0.020768598,0.015478353
unknown,28.0,0.00562514,0.107140146,0.023005687,0.042156715
unknown,24.0,0.005236923,0.10946206,0.023768956,0.027077047
unknown,41.0,0.008067778,0.103266805,0.023502436,0.029583653
unknown,37.0,0.007027412,0.10183484,0.010380901,0.022772541
unknown,65.0,0.008176654,0.09824146,0.02339699,0.024678167
unknown,64.0,0.00888022,0.09745418,0.030452378,0.030774815
unknown,58.0,0.007927884,0.09584911,0.013449959,0.01961678
unknown,78.0,0.008040473,0.09722772,0.013928353,0.020643206
unknown,66.0,0.006768831,0.09471636,0.012968693,0.020829218
unknown,8.0,0.010705819,0.1032854,0.012616337,0.025729656
unknown,8.0,0.006775526,0.10444115,0.009939933,0.017640227
unknown,22.0,0.011321509,0.10392008,0.014853661,0.059258386
unknown,1.0,0.010180068,0.10047854,0.01503462,0.037258487
unknown,1.0,0.007052239,0.10318872,0.02068672,0.014983004
unknown,30.0,0.012565413,0.106287606,0.014637441,0.033226613
unknown,4.0,0.0064757015,0.10479714,0.011435344,0.020781377
unknown,55.0,0.014880656,0.101144545,0.013448145,0.034908175
unknown,45.0,0.010440688,0.104749866,0.0345945,0.02493281
unknown,35.0,0.012630609,0.10442593,0.014621714,0.02651253
unknown,40.0,0.012462544,0.10340461,0.011075877,0.02367337
unknown,35.0,0.011988517,0.10344466,0.012346958,0.028660357
unknown,60.0,0.012073343,0.103201106,0.010852108,0.029750247
unknown,50.0,0.0124888765,0.10535395,0.012307867,0.025826855
unknown,40.0,0.010867953,0.10489142,0.012308014,0.019481152
unknown,50.0,0.013092741,0.10422148,0.03455064,0.024073692
unknown,45.0,0.01213571,0.10344045,0.03318705,0.026784899
unknown,55.0,0.012060654,0.10543968,0.017974772,0.027040841
unknown,55.0,0.012954856,0.10466932,0.011631758,0.023913933
unknown,55.0,0.012633849,0.102554664,0.01298808,0.024366556
unknown,50.0,0.013782719,0.10601593,0.01519758,0.033322778
unknown,50.0,0.012080112,0.103735626,0.014782529,0.037665762
unknown,50.0,0.014164791,0.10050811,0.01147783,0.020885939
unknown,40.0,0.012218538,0.10308015,0.035153378,0.021158813
unknown,40.0,0.012271092,0.10558486,0.012142662,0.029639006
unknown,30.0,0.01184879,0.102829866,0.01396425,0.023667429
unknown,50.0,0.012794244,0.1033453,0.012114006,0.036562547
unknown,45.0,0.012688041,0.102910526,0.0376585,0.038420368
unknown,72.0,0.006166283,0.105240755,0.012784319,0.0570402
unknown,81.0,0.0060223523,0.10461164,0.025903806,0.023178369
unknown,73.0,0.0062357103,0.1043916,0.012875564,0.024453169
unknown,54.0,0.006023572,0.104917854,0.02583165,0.03657345
unknown,71.0,0.0063399104,0.1050564,0.02606972,0.020104963
unknown,64.0,0.0065194317,0.105141476,0.02458364,0.021672947
unknown,79.0,0.0064287595,0.105338834,0.025350265,0.019301485
unknown,71.0,0.006481478,0.10478102,0.013705992,0.028008737
unknown,21.0,0.0054424517,0.109963514,0.0052580787,0.025112454
unknown,22.0,0.006107869,0.105507314,0.006284668,0.034084752
unknown,39.0,0.005162787,0.10810582,0.022043379,0.029250659
unknown,34.0,0.0060887793,0.105654895,0.0063557485,0.031970847
unknown,30.0,0.0060063154,0.10433942,0.022694156,0.026139485
unknown,60.0,0.0068186843,0.100564,0.02176291,0.024969047
unknown,35.0,0.0055069965,0.10906422,0.006767382,0.02573376
unknown,44.0,0.0063072406,0.1071984,0.006423406,0.028677234
unknown,22.0,0.0055859447,0.11007733,0.0052491273,0.03295746
unknown,72.0,0.005327688,0.10757025,0.0049262885,0.025686672
unknown,58.0,0.0055882796,0.1084909,0.0055882796,0.039668527
unknown,44.0,0.005957092,0.104524136,0.0060631493,0.04303908
unknown,70.0,0.0047014197,0.107476324,0.004831099,0.011542818
unknown,30.0,0.0053405855,0.1069202,0.005399211,0.045141973
