lr-AdamW/pg4,_runtime,val/recon_loss,epoch,lr-AdamW/pg1,test/recon_loss,val/mae,train/r2,train/loss_step,val/r2,val/medae,train/age_loss,train/loss_epoch,trainer/global_step,train/mae,train/medae,lr-AdamW/pg3,test/age_loss,train/recon_loss,val/age_loss,_timestamp,lr-AdamW/pg2,test/medae,test/r2,test/mae,val/loss,_step,test/loss
3.6593593532360917e-06,115534.296605034,,,1.8296796766180457e-05,,,,,,,,,12429,,,3.6593593532360917e-06,,,,1779989120.4496205,1.8296796766180457e-05,,,,,6648,
3.6593593532360917e-06,115536.582611817,,,1.8296796766180457e-05,,,,,,,,,12429,,,3.6593593532360917e-06,,,,1779989122.7356043,1.8296796766180457e-05,,,,,6649,
,115538.87045126,,218.0,,,,,0.014359666965901852,,,,,12429,,,,,,,1779989125.0234745,,,,,,6650,
3.6447361844315345e-06,115621.189912765,,,1.822368092215767e-05,,,,,,,,,12439,,,3.6447361844315345e-06,,,,1779989207.3427866,1.822368092215767e-05,,,,,6651,
3.6447361844315345e-06,115623.477693416,,,1.822368092215767e-05,,,,,,,,,12439,,,3.6447361844315345e-06,,,,1779989209.6305466,1.822368092215767e-05,,,,,6652,
3.6447361844315345e-06,115625.761856435,,,1.822368092215767e-05,,,,,,,,,12439,,,3.6447361844315345e-06,,,,1779989211.9148872,1.822368092215767e-05,,,,,6653,
3.6447361844315345e-06,115628.046600286,,,1.822368092215767e-05,,,,,,,,,12439,,,3.6447361844315345e-06,,,,1779989214.1995866,1.822368092215767e-05,,,,,6654,
,115630.332610476,,218.0,,,,,0.015566661953926086,,,,,12439,,,,,,,1779989216.4856193,,,,,,6655,
3.6301357779731094e-06,115712.643689443,,,1.8150678889865545e-05,,,,,,,,,12449,,,3.6301357779731094e-06,,,,1779989298.7966366,1.8150678889865545e-05,,,,,6656,
3.6301357779731094e-06,115714.931842458,,,1.8150678889865545e-05,,,,,,,,,12449,,,3.6301357779731094e-06,,,,1779989301.0848548,1.8150678889865545e-05,,,,,6657,
3.6301357779731094e-06,115717.219625737,,,1.8150678889865545e-05,,,,,,,,,12449,,,3.6301357779731094e-06,,,,1779989303.3726215,1.8150678889865545e-05,,,,,6658,
3.6301357779731094e-06,115719.505149823,,,1.8150678889865545e-05,,,,,,,,,12449,,,3.6301357779731094e-06,,,,1779989305.6581118,1.8150678889865545e-05,,,,,6659,
,115721.791919278,,218.0,,,,,0.025217721238732338,,,,,12449,,,,,,,1779989307.9449658,,,,,,6660,
3.6155581861543975e-06,115804.123425695,,,1.8077790930771987e-05,,,,,,,,,12459,,,3.6155581861543975e-06,,,,1779989390.276376,1.8077790930771987e-05,,,,,6661,
3.6155581861543975e-06,115806.411573247,,,1.8077790930771987e-05,,,,,,,,,12459,,,3.6155581861543975e-06,,,,1779989392.564391,1.8077790930771987e-05,,,,,6662,
3.6155581861543975e-06,115808.6992027,,,1.8077790930771987e-05,,,,,,,,,12459,,,3.6155581861543975e-06,,,,1779989394.8520405,1.8077790930771987e-05,,,,,6663,
3.6155581861543975e-06,115810.987591412,,,1.8077790930771987e-05,,,,,,,,,12459,,,3.6155581861543975e-06,,,,1779989397.1404607,1.8077790930771987e-05,,,,,6664,
,115813.273278467,,218.0,,,,,0.014283018186688423,,,,,12459,,,,,,,1779989399.4263263,,,,,,6665,
3.601003461187268e-06,115895.585558715,,,1.8005017305936338e-05,,,,,,,,,12469,,,3.601003461187268e-06,,,,1779989481.7385745,1.8005017305936338e-05,,,,,6666,
3.601003461187268e-06,115897.869060499,,,1.8005017305936338e-05,,,,,,,,,12469,,,3.601003461187268e-06,,,,1779989484.021943,1.8005017305936338e-05,,,,,6667,
3.601003461187268e-06,115900.156549237,,,1.8005017305936338e-05,,,,,,,,,12469,,,3.601003461187268e-06,,,,1779989486.3095827,1.8005017305936338e-05,,,,,6668,
3.601003461187268e-06,115902.441148876,,,1.8005017305936338e-05,,,,,,,,,12469,,,3.601003461187268e-06,,,,1779989488.5941913,1.8005017305936338e-05,,,,,6669,
,115904.728130621,,218.0,,,,,0.015806516632437706,,,,,12469,,,,,,,1779989490.8812108,,,,,,6670,
3.5864716552016854e-06,115987.034166827,,,1.7932358276008427e-05,,,,,,,,,12479,,,3.5864716552016854e-06,,,,1779989573.186985,1.7932358276008427e-05,,,,,6671,
3.5864716552016854e-06,115989.321339628,,,1.7932358276008427e-05,,,,,,,,,12479,,,3.5864716552016854e-06,,,,1779989575.4743242,1.7932358276008427e-05,,,,,6672,
3.5864716552016854e-06,115991.606603502,,,1.7932358276008427e-05,,,,,,,,,12479,,,3.5864716552016854e-06,,,,1779989577.7595773,1.7932358276008427e-05,,,,,6673,
3.5864716552016854e-06,115993.891779775,,,1.7932358276008427e-05,,,,,,,,,12479,,,3.5864716552016854e-06,,,,1779989580.0447826,1.7932358276008427e-05,,,,,6674,
,115996.17673893,,218.0,,,,,0.02579021453857422,,,,,12479,,,,,,,1779989582.3297575,,,,,,6675,
,116046.981985523,0.0,218.0,,,5.508205413818359,,,0.9085286855697632,3.703125,,,12482,,,,,,0.025734134018421173,1779989633.1349325,,,,,0.025734134018421173,6676,
,116046.98675309,,218.0,,,,0.9410573840141296,,,,0.01862283982336521,0.01862283982336521,12482,4.384176731109619,2.8984375,,,0.0,,1779989633.1398041,,,,,,6677,
3.5719628202455283e-06,116102.189554887,,,1.785981410122764e-05,,,,,,,,,12489,,,3.5719628202455283e-06,,,,1779989688.3424244,1.785981410122764e-05,,,,,6678,
3.5719628202455283e-06,116104.478315501,,,1.785981410122764e-05,,,,,,,,,12489,,,3.5719628202455283e-06,,,,1779989690.6313133,1.785981410122764e-05,,,,,6679,
3.5719628202455283e-06,116106.765443553,,,1.785981410122764e-05,,,,,,,,,12489,,,3.5719628202455283e-06,,,,1779989692.918253,1.785981410122764e-05,,,,,6680,
3.5719628202455283e-06,116109.049906213,,,1.785981410122764e-05,,,,,,,,,12489,,,3.5719628202455283e-06,,,,1779989695.2029183,1.785981410122764e-05,,,,,6681,
,116111.338073924,,219.0,,,,,0.02155330777168274,,,,,12489,,,,,,,1779989697.4910219,,,,,,6682,
3.557477008284398e-06,116193.648144343,,,1.778738504142199e-05,,,,,,,,,12499,,,3.557477008284398e-06,,,,1779989779.801048,1.778738504142199e-05,,,,,6683,
3.557477008284398e-06,116195.93642213,,,1.778738504142199e-05,,,,,,,,,12499,,,3.557477008284398e-06,,,,1779989782.0893521,1.778738504142199e-05,,,,,6684,
3.557477008284398e-06,116198.22228382,,,1.778738504142199e-05,,,,,,,,,12499,,,3.557477008284398e-06,,,,1779989784.3751578,1.778738504142199e-05,,,,,6685,
3.557477008284398e-06,116200.509854514,,,1.778738504142199e-05,,,,,,,,,12499,,,3.557477008284398e-06,,,,1779989786.6628811,1.778738504142199e-05,,,,,6686,
,116202.798313531,,219.0,,,,,0.022315235808491707,,,,,12499,,,,,,,1779989788.9512312,,,,,,6687,
3.543014271201447e-06,116285.100771996,,,1.7715071356007236e-05,,,,,,,,,12509,,,3.543014271201447e-06,,,,1779989871.2538073,1.7715071356007236e-05,,,,,6688,
3.543014271201447e-06,116287.389941932,,,1.7715071356007236e-05,,,,,,,,,12509,,,3.543014271201447e-06,,,,1779989873.5427594,1.7715071356007236e-05,,,,,6689,
3.543014271201447e-06,116289.676892145,,,1.7715071356007236e-05,,,,,,,,,12509,,,3.543014271201447e-06,,,,1779989875.8297179,1.7715071356007236e-05,,,,,6690,
3.543014271201447e-06,116291.963242386,,,1.7715071356007236e-05,,,,,,,,,12509,,,3.543014271201447e-06,,,,1779989878.1162765,1.7715071356007236e-05,,,,,6691,
,116294.249863514,,219.0,,,,,0.017421692609786987,,,,,12509,,,,,,,1779989880.4029071,,,,,,6692,
3.528574660797165e-06,116376.556150776,,,1.7642873303985823e-05,,,,,,,,,12519,,,3.528574660797165e-06,,,,1779989962.7090383,1.7642873303985823e-05,,,,,6693,
3.528574660797165e-06,116378.84470691,,,1.7642873303985823e-05,,,,,,,,,12519,,,3.528574660797165e-06,,,,1779989964.9975667,1.7642873303985823e-05,,,,,6694,
3.528574660797165e-06,116381.134353881,,,1.7642873303985823e-05,,,,,,,,,12519,,,3.528574660797165e-06,,,,1779989967.287221,1.7642873303985823e-05,,,,,6695,
3.528574660797165e-06,116383.418793484,,,1.7642873303985823e-05,,,,,,,,,12519,,,3.528574660797165e-06,,,,1779989969.5718205,1.7642873303985823e-05,,,,,6696,
,116385.704950664,,219.0,,,,,0.02352663315832615,,,,,12519,,,,,,,1779989971.8579817,,,,,,6697,
3.514158228789215e-06,116468.017917679,,,1.7570791143946073e-05,,,,,,,,,12529,,,3.514158228789215e-06,,,,1779990054.1708095,1.7570791143946073e-05,,,,,6698,
3.514158228789215e-06,116470.303262482,,,1.7570791143946073e-05,,,,,,,,,12529,,,3.514158228789215e-06,,,,1779990056.4561121,1.7570791143946073e-05,,,,,6699,
3.514158228789215e-06,116472.588572053,,,1.7570791143946073e-05,,,,,,,,,12529,,,3.514158228789215e-06,,,,1779990058.7413874,1.7570791143946073e-05,,,,,6700,
3.514158228789215e-06,116474.87533261,,,1.7570791143946073e-05,,,,,,,,,12529,,,3.514158228789215e-06,,,,1779990061.0283928,1.7570791143946073e-05,,,,,6701,
,116477.16306132,,219.0,,,,,0.020334452390670776,,,,,12529,,,,,,,1779990063.3160164,,,,,,6702,
3.4997650268122583e-06,116559.464634296,,,1.749882513406129e-05,,,,,,,,,12539,,,3.4997650268122583e-06,,,,1779990145.617603,1.749882513406129e-05,,,,,6703,
3.4997650268122583e-06,116561.749796504,,,1.749882513406129e-05,,,,,,,,,12539,,,3.4997650268122583e-06,,,,1779990147.902814,1.749882513406129e-05,,,,,6704,
3.4997650268122583e-06,116564.034446353,,,1.749882513406129e-05,,,,,,,,,12539,,,3.4997650268122583e-06,,,,1779990150.1874902,1.749882513406129e-05,,,,,6705,
3.4997650268122583e-06,116566.31848841,,,1.749882513406129e-05,,,,,,,,,12539,,,3.4997650268122583e-06,,,,1779990152.4714599,1.749882513406129e-05,,,,,6706,
,116567.894515484,,219.0,,,,,0.020074844360351562,,,,,12539,,,,,,,1779990154.047561,,,,,,6707,
,116592.010836301,0.0,219.0,,,5.493625640869141,,,0.9095562100410461,3.78125,,,12539,,,,,,0.0255389753729105,1779990178.1636658,,,,,0.0255389753729105,6708,
,116592.014407641,,219.0,,,,0.9433004856109619,,,,0.018335118889808655,0.018335118889808655,12539,4.343974590301514,2.9324989318847656,,,0.0,,1779990178.1674306,,,,,,6709,
3.4853951064177303e-06,116674.610600749,,,1.742697553208865e-05,,,,,,,,,12549,,,3.4853951064177303e-06,,,,1779990260.7636063,1.742697553208865e-05,,,,,6710,
3.4853951064177303e-06,116676.90033569,,,1.742697553208865e-05,,,,,,,,,12549,,,3.4853951064177303e-06,,,,1779990263.0531225,1.742697553208865e-05,,,,,6711,
3.4853951064177303e-06,116679.187770879,,,1.742697553208865e-05,,,,,,,,,12549,,,3.4853951064177303e-06,,,,1779990265.3406365,1.742697553208865e-05,,,,,6712,
3.4853951064177303e-06,116681.476444446,,,1.742697553208865e-05,,,,,,,,,12549,,,3.4853951064177303e-06,,,,1779990267.6293404,1.742697553208865e-05,,,,,6713,
,116683.763729619,,220.0,,,,,0.01820598542690277,,,,,12549,,,,,,,1779990269.9166348,,,,,,6714,
3.471048519073692e-06,116766.066953941,,,1.735524259536846e-05,,,,,,,,,12559,,,3.471048519073692e-06,,,,1779990352.219948,1.735524259536846e-05,,,,,6715,
3.471048519073692e-06,116768.354204948,,,1.735524259536846e-05,,,,,,,,,12559,,,3.471048519073692e-06,,,,1779990354.5070224,1.735524259536846e-05,,,,,6716,
3.471048519073692e-06,116770.642774104,,,1.735524259536846e-05,,,,,,,,,12559,,,3.471048519073692e-06,,,,1779990356.7956412,1.735524259536846e-05,,,,,6717,
3.471048519073692e-06,116772.928101924,,,1.735524259536846e-05,,,,,,,,,12559,,,3.471048519073692e-06,,,,1779990359.0809689,1.735524259536846e-05,,,,,6718,
,116775.215773851,,220.0,,,,,0.01873062737286091,,,,,12559,,,,,,,1779990361.3687649,,,,,,6719,
3.4567253161646397e-06,116857.521153837,,,1.7283626580823197e-05,,,,,,,,,12569,,,3.4567253161646397e-06,,,,1779990443.6741185,1.7283626580823197e-05,,,,,6720,
3.4567253161646397e-06,116859.810849558,,,1.7283626580823197e-05,,,,,,,,,12569,,,3.4567253161646397e-06,,,,1779990445.9637158,1.7283626580823197e-05,,,,,6721,
3.4567253161646397e-06,116862.09746162,,,1.7283626580823197e-05,,,,,,,,,12569,,,3.4567253161646397e-06,,,,1779990448.250345,1.7283626580823197e-05,,,,,6722,
3.4567253161646397e-06,116864.385002987,,,1.7283626580823197e-05,,,,,,,,,12569,,,3.4567253161646397e-06,,,,1779990450.5380304,1.7283626580823197e-05,,,,,6723,
,116866.672517253,,220.0,,,,,0.016800351440906525,,,,,12569,,,,,,,1779990452.8254702,,,,,,6724,
3.4424255489913083e-06,116948.986594932,,,1.721212774495654e-05,,,,,,,,,12579,,,3.4424255489913083e-06,,,,1779990535.139542,1.721212774495654e-05,,,,,6725,
3.4424255489913083e-06,116951.273126839,,,1.721212774495654e-05,,,,,,,,,12579,,,3.4424255489913083e-06,,,,1779990537.4260209,1.721212774495654e-05,,,,,6726,
3.4424255489913083e-06,116953.560818857,,,1.721212774495654e-05,,,,,,,,,12579,,,3.4424255489913083e-06,,,,1779990539.7137573,1.721212774495654e-05,,,,,6727,
3.4424255489913083e-06,116955.84875405,,,1.721212774495654e-05,,,,,,,,,12579,,,3.4424255489913083e-06,,,,1779990542.0017853,1.721212774495654e-05,,,,,6728,
,116958.137119438,,220.0,,,,,0.0217893086373806,,,,,12579,,,,,,,1779990544.2900054,,,,,,6729,
3.428149268770483e-06,117040.996336871,,,1.7140746343852414e-05,,,,,,,,,12589,,,3.428149268770483e-06,,,,1779990627.149205,1.7140746343852414e-05,,,,,6730,
3.428149268770483e-06,117043.296979992,,,1.7140746343852414e-05,,,,,,,,,12589,,,3.428149268770483e-06,,,,1779990629.449865,1.7140746343852414e-05,,,,,6731,
3.428149268770483e-06,117045.599859389,,,1.7140746343852414e-05,,,,,,,,,12589,,,3.428149268770483e-06,,,,1779990631.752905,1.7140746343852414e-05,,,,,6732,
3.428149268770483e-06,117047.899819774,,,1.7140746343852414e-05,,,,,,,,,12589,,,3.428149268770483e-06,,,,1779990634.0527363,1.7140746343852414e-05,,,,,6733,
,117050.203251459,,220.0,,,,,0.007862737402319908,,,,,12589,,,,,,,1779990636.356122,,,,,,6734,
,117138.162013049,0.0,220.0,,,5.445682048797607,,,0.9102466702461243,3.78125,,,12596,,,,,,0.02531099133193493,1779990724.3149445,,,,,0.02531099133193493,6735,
,117138.165513312,,220.0,,,,0.9435275793075562,,,,0.018202712759375572,0.018202712759375572,12596,4.32431697845459,2.84375,,,0.0,,1779990724.3185902,,,,,,6736,
3.4138965266348477e-06,117156.907164955,,,1.706948263317424e-05,,,,,,,,,12599,,,3.4138965266348477e-06,,,,1779990743.060018,1.706948263317424e-05,,,,,6737,
3.4138965266348477e-06,117159.210386267,,,1.706948263317424e-05,,,,,,,,,12599,,,3.4138965266348477e-06,,,,1779990745.3632553,1.706948263317424e-05,,,,,6738,
3.4138965266348477e-06,117161.516666028,,,1.706948263317424e-05,,,,,,,,,12599,,,3.4138965266348477e-06,,,,1779990747.669546,1.706948263317424e-05,,,,,6739,
3.4138965266348477e-06,117163.818398084,,,1.706948263317424e-05,,,,,,,,,12599,,,3.4138965266348477e-06,,,,1779990749.9714224,1.706948263317424e-05,,,,,6740,
,117166.118608446,,221.0,,,,,0.018163416534662247,,,,,12599,,,,,,,1779990752.2716346,,,,,,6741,
3.399667373632768e-06,117248.982095646,,,1.699833686816384e-05,,,,,,,,,12609,,,3.399667373632768e-06,,,,1779990835.1349692,1.699833686816384e-05,,,,,6742,
3.399667373632768e-06,117251.287370485,,,1.699833686816384e-05,,,,,,,,,12609,,,3.399667373632768e-06,,,,1779990837.4401853,1.699833686816384e-05,,,,,6743,
3.399667373632768e-06,117253.590289829,,,1.699833686816384e-05,,,,,,,,,12609,,,3.399667373632768e-06,,,,1779990839.7431586,1.699833686816384e-05,,,,,6744,
3.399667373632768e-06,117255.893811046,,,1.699833686816384e-05,,,,,,,,,12609,,,3.399667373632768e-06,,,,1779990842.0468361,1.699833686816384e-05,,,,,6745,
,117258.199355599,,221.0,,,,,0.011922085657715797,,,,,12609,,,,,,,1779990844.352244,,,,,,6746,
3.385461860728124e-06,117341.048620353,,,1.692730930364062e-05,,,,,,,,,12619,,,3.385461860728124e-06,,,,1779990927.2014954,1.692730930364062e-05,,,,,6747,
3.385461860728124e-06,117343.350373182,,,1.692730930364062e-05,,,,,,,,,12619,,,3.385461860728124e-06,,,,1779990929.503299,1.692730930364062e-05,,,,,6748,
3.385461860728124e-06,117345.652006012,,,1.692730930364062e-05,,,,,,,,,12619,,,3.385461860728124e-06,,,,1779990931.8050787,1.692730930364062e-05,,,,,6749,
3.385461860728124e-06,117347.955382908,,,1.692730930364062e-05,,,,,,,,,12619,,,3.385461860728124e-06,,,,1779990934.108463,1.692730930364062e-05,,,,,6750,
,117350.258061867,,221.0,,,,,0.022164996713399887,,,,,12619,,,,,,,1779990936.410998,,,,,,6751,
3.3712800388001256e-06,117433.102579761,,,1.6856400194000628e-05,,,,,,,,,12629,,,3.3712800388001256e-06,,,,1779991019.255454,1.6856400194000628e-05,,,,,6752,
3.3712800388001256e-06,117435.405328882,,,1.6856400194000628e-05,,,,,,,,,12629,,,3.3712800388001256e-06,,,,1779991021.5583162,1.6856400194000628e-05,,,,,6753,
3.3712800388001256e-06,117437.70622356,,,1.6856400194000628e-05,,,,,,,,,12629,,,3.3712800388001256e-06,,,,1779991023.8592556,1.6856400194000628e-05,,,,,6754,
3.3712800388001256e-06,117440.005224305,,,1.6856400194000628e-05,,,,,,,,,12629,,,3.3712800388001256e-06,,,,1779991026.1581879,1.6856400194000628e-05,,,,,6755,
,117442.304978681,,221.0,,,,,0.016518786549568176,,,,,12629,,,,,,,1779991028.4579978,,,,,,6756,
3.3571219586431303e-06,117525.16086952,,,1.678560979321565e-05,,,,,,,,,12639,,,3.3571219586431303e-06,,,,1779991111.3139307,1.678560979321565e-05,,,,,6757,
3.3571219586431303e-06,117527.464472429,,,1.678560979321565e-05,,,,,,,,,12639,,,3.3571219586431303e-06,,,,1779991113.6173675,1.678560979321565e-05,,,,,6758,
3.3571219586431303e-06,117529.764804289,,,1.678560979321565e-05,,,,,,,,,12639,,,3.3571219586431303e-06,,,,1779991115.9178286,1.678560979321565e-05,,,,,6759,
3.3571219586431303e-06,117532.065957251,,,1.678560979321565e-05,,,,,,,,,12639,,,3.3571219586431303e-06,,,,1779991118.2190027,1.678560979321565e-05,,,,,6760,
,117534.367964094,,221.0,,,,,0.012737538665533066,,,,,12639,,,,,,,1779991120.52107,,,,,,6761,
3.342987670966461e-06,117617.205934044,,,1.6714938354832305e-05,,,,,,,,,12649,,,3.342987670966461e-06,,,,1779991203.3588605,1.6714938354832305e-05,,,,,6762,
3.342987670966461e-06,117619.508155467,,,1.6714938354832305e-05,,,,,,,,,12649,,,3.342987670966461e-06,,,,1779991205.660989,1.6714938354832305e-05,,,,,6763,
3.342987670966461e-06,117621.808905351,,,1.6714938354832305e-05,,,,,,,,,12649,,,3.342987670966461e-06,,,,1779991207.9618785,1.6714938354832305e-05,,,,,6764,
3.342987670966461e-06,117624.111401756,,,1.6714938354832305e-05,,,,,,,,,12649,,,3.342987670966461e-06,,,,1779991210.2644825,1.6714938354832305e-05,,,,,6765,
,117626.414239053,,221.0,,,,,0.021585920825600624,,,,,12649,,,,,,,1779991212.5672936,,,,,,6766,
,117686.724211535,0.0,221.0,,,5.458131313323975,,,0.9101117849349976,3.875,,,12653,,,,,,0.025396542623639107,1779991272.877132,,,,,0.025396542623639107,6767,
,117686.727773431,,221.0,,,,0.9416069984436035,,,,0.018832959234714508,0.018832959234714508,12653,4.426121234893799,2.984375,,,0.0,,1779991272.8808148,,,,,,6768,
3.3288772263942225e-06,117733.027213692,,,1.6644386131971112e-05,,,,,,,,,12659,,,3.3288772263942225e-06,,,,1779991319.1800475,1.6644386131971112e-05,,,,,6769,
3.3288772263942225e-06,117735.329901129,,,1.6644386131971112e-05,,,,,,,,,12659,,,3.3288772263942225e-06,,,,1779991321.4829535,1.6644386131971112e-05,,,,,6770,
3.3288772263942225e-06,117737.630890086,,,1.6644386131971112e-05,,,,,,,,,12659,,,3.3288772263942225e-06,,,,1779991323.7838278,1.6644386131971112e-05,,,,,6771,
3.3288772263942225e-06,117739.932989639,,,1.6644386131971112e-05,,,,,,,,,12659,,,3.3288772263942225e-06,,,,1779991326.085893,1.6644386131971112e-05,,,,,6772,
,117742.236425418,,222.0,,,,,0.02134578675031662,,,,,12659,,,,,,,1779991328.389462,,,,,,6773,
3.3147906754651237e-06,117825.096874894,,,1.6573953377325618e-05,,,,,,,,,12669,,,3.3147906754651237e-06,,,,1779991411.2499359,1.6573953377325618e-05,,,,,6774,
3.3147906754651237e-06,117827.399782369,,,1.6573953377325618e-05,,,,,,,,,12669,,,3.3147906754651237e-06,,,,1779991413.5526683,1.6573953377325618e-05,,,,,6775,
3.3147906754651237e-06,117829.700058053,,,1.6573953377325618e-05,,,,,,,,,12669,,,3.3147906754651237e-06,,,,1779991415.8529794,1.6573953377325618e-05,,,,,6776,
3.3147906754651237e-06,117832.001540137,,,1.6573953377325618e-05,,,,,,,,,12669,,,3.3147906754651237e-06,,,,1779991418.1544175,1.6573953377325618e-05,,,,,6777,
,117834.304081211,,222.0,,,,,0.011323683895170689,,,,,12669,,,,,,,1779991420.457133,,,,,,6778,
3.300728068632293e-06,117917.142103229,,,1.6503640343161465e-05,,,,,,,,,12679,,,3.300728068632293e-06,,,,1779991503.2951155,1.6503640343161465e-05,,,,,6779,
3.300728068632293e-06,117919.447955541,,,1.6503640343161465e-05,,,,,,,,,12679,,,3.300728068632293e-06,,,,1779991505.6008449,1.6503640343161465e-05,,,,,6780,
3.300728068632293e-06,117921.749997404,,,1.6503640343161465e-05,,,,,,,,,12679,,,3.300728068632293e-06,,,,1779991507.902876,1.6503640343161465e-05,,,,,6781,
3.300728068632293e-06,117924.052696282,,,1.6503640343161465e-05,,,,,,,,,12679,,,3.300728068632293e-06,,,,1779991510.2056212,1.6503640343161465e-05,,,,,6782,
,117926.356178466,,222.0,,,,,0.030048495158553123,,,,,12679,,,,,,,1779991512.5092096,,,,,,6783,
3.2866894562631012e-06,118009.230853832,,,1.6433447281315504e-05,,,,,,,,,12689,,,3.2866894562631012e-06,,,,1779991595.3838193,1.6433447281315504e-05,,,,,6784,
3.2866894562631012e-06,118011.534361423,,,1.6433447281315504e-05,,,,,,,,,12689,,,3.2866894562631012e-06,,,,1779991597.6872797,1.6433447281315504e-05,,,,,6785,
3.2866894562631012e-06,118013.835202131,,,1.6433447281315504e-05,,,,,,,,,12689,,,3.2866894562631012e-06,,,,1779991599.988092,1.6433447281315504e-05,,,,,6786,
3.2866894562631012e-06,118016.136688148,,,1.6433447281315504e-05,,,,,,,,,12689,,,3.2866894562631012e-06,,,,1779991602.2897084,1.6433447281315504e-05,,,,,6787,
,118018.437835486,,222.0,,,,,0.025920825079083443,,,,,12689,,,,,,,1779991604.5909097,,,,,,6788,
3.272674888638979e-06,118101.318271506,,,1.6363374443194894e-05,,,,,,,,,12699,,,3.272674888638979e-06,,,,1779991687.4710844,1.6363374443194894e-05,,,,,6789,
