epoch,validation/loss,validation/cpg_sites_accuracy,train/cpg_sites_cross_entropy_loss_epoch,train/cpg_sites_perplexity_step,lr-AdamW/pg2,train/cpg_sites_accuracy_epoch,_timestamp,validation/cpg_sites_perplexity,_runtime,validation/cpg_sites_cross_entropy_loss,_step,train/cpg_sites_cross_entropy_loss_step,train/cpg_sites_perplexity_epoch,train/cpg_sites_accuracy_step,lr-AdamW/pg1,trainer/global_step,train/loss_epoch,train/loss_step
,,,,,1.1725e-05,,1769778446.2490056,,1755.502172242,,240,,,,1.1725e-05,469,,
,,,,,1.1725e-05,,1769778447.1093273,,1756.362492999,,241,,,,1.1725e-05,469,,
,,,,,1.1725e-05,,1769778447.9692495,,1757.222442538,,242,,,,1.1725e-05,469,,
5.0,,,,7389.060546875,,,1769778448.8302755,,1758.083492921,,243,8.907755851745605,,0.008995971642434597,,469,,8.907755851745605
,,,,,1.1975e-05,,1769778479.8058069,,1789.05920054,,244,,,,1.1975e-05,479,,
,,,,,1.1975e-05,,1769778480.666723,,1789.920103538,,245,,,,1.1975e-05,479,,
,,,,,1.1975e-05,,1769778481.5289097,,1790.782119068,,246,,,,1.1975e-05,479,,
,,,,,1.1975e-05,,1769778482.3894029,,1791.642589978,,247,,,,1.1975e-05,479,,
5.0,,,,7354.96240234375,,,1769778483.2494955,,1792.502711022,,248,8.903130531311035,,0.010227183811366558,,479,,8.903130531311035
,,,,,1.2225e-05,,1769778514.2321281,,1823.485446615,,249,,,,1.2225e-05,489,,
,,,,,1.2225e-05,,1769778515.0937893,,1824.347192136,,250,,,,1.2225e-05,489,,
,,,,,1.2225e-05,,1769778515.9548142,,1825.208138516,,251,,,,1.2225e-05,489,,
,,,,,1.2225e-05,,1769778516.8153968,,1826.068560819,,252,,,,1.2225e-05,489,,
5.0,,,,7317.9580078125,,,1769778517.6763322,,1826.92952723,,253,8.898086547851562,,0.012821014039218426,,489,,8.898086547851562
,,,,,1.2475e-05,,1769778548.6648095,,1857.918147718,,254,,,,1.2475e-05,499,,
,,,,,1.2475e-05,,1769778549.526799,,1858.78020158,,255,,,,1.2475e-05,499,,
,,,,,1.2475e-05,,1769778550.3886075,,1859.641956141,,256,,,,1.2475e-05,499,,
,,,,,1.2475e-05,,1769778551.248833,,1860.501980152,,257,,,,1.2475e-05,499,,
5.0,,,,7243.74560546875,,,1769778552.1100717,,1861.363259861,,258,8.887893676757812,,0.015557578764855862,,499,,8.887893676757812
,,,,,1.2725000000000001e-05,,1769778583.0920565,,1892.34524689,,259,,,,1.2725000000000001e-05,509,,
,,,,,1.2725000000000001e-05,,1769778583.9536512,,1893.206978944,,260,,,,1.2725000000000001e-05,509,,
,,,,,1.2725000000000001e-05,,1769778584.8156564,,1894.069012389,,261,,,,1.2725000000000001e-05,509,,
,,,,,1.2725000000000001e-05,,1769778585.6761427,,1894.929331648,,262,,,,1.2725000000000001e-05,509,,
5.0,,,,7220.53662109375,,,1769778586.5374165,,1895.790609987,,263,8.884684562683105,,0.01824604906141758,,509,,8.884684562683105
5.0,8.866761207580566,0.028611840680241585,,,,,1769778627.5683205,7092.2890625,1936.82155471,8.866761207580566,264,,,,,515,,
5.0,,,8.902621269226074,,,0.002319739433005452,1769778631.6027977,,1940.85613146,,265,,7351.6943359375,,,515,8.902621269226074,
,,,,,1.2975e-05,,1769778642.9690137,,1952.22248315,,266,,,,1.2975e-05,519,,
,,,,,1.2975e-05,,1769778643.830543,,1953.083925182,,267,,,,1.2975e-05,519,,
,,,,,1.2975e-05,,1769778644.690968,,1953.944202726,,268,,,,1.2975e-05,519,,
,,,,,1.2975e-05,,1769778645.5523338,,1954.805656706,,269,,,,1.2975e-05,519,,
6.0,,,,7197.7939453125,,,1769778646.4153244,,1955.668784089,,270,8.881529808044434,,0.020153887569904327,,519,,8.881529808044434
,,,,,1.3225000000000001e-05,,1769778677.4264052,,1986.679880062,,271,,,,1.3225000000000001e-05,529,,
,,,,,1.3225000000000001e-05,,1769778678.2877896,,1987.541147301,,272,,,,1.3225000000000001e-05,529,,
,,,,,1.3225000000000001e-05,,1769778679.1493423,,1988.402723834,,273,,,,1.3225000000000001e-05,529,,
,,,,,1.3225000000000001e-05,,1769778680.010626,,1989.263963192,,274,,,,1.3225000000000001e-05,529,,
6.0,,,,7150.8037109375,,,1769778680.872396,,1990.125626987,,275,8.874979972839355,,0.02206285670399666,,529,,8.874979972839355
,,,,,1.3475000000000002e-05,,1769778711.8607414,,2021.11397298,,276,,,,1.3475000000000002e-05,539,,
,,,,,1.3475000000000002e-05,,1769778712.7223341,,2021.975735552,,277,,,,1.3475000000000002e-05,539,,
,,,,,1.3475000000000002e-05,,1769778713.5837224,,2022.837100919,,278,,,,1.3475000000000002e-05,539,,
,,,,,1.3475000000000002e-05,,1769778714.4444194,,2023.697660325,,279,,,,1.3475000000000002e-05,539,,
6.0,,,,7111.8271484375,,,1769778715.305477,,2024.558706442,,280,8.869514465332031,,0.026497023180127144,,539,,8.869514465332031
,,,,,1.3725000000000002e-05,,1769778746.293827,,2055.5469839,,281,,,,1.3725000000000002e-05,549,,
,,,,,1.3725000000000002e-05,,1769778747.155404,,2056.408784997,,282,,,,1.3725000000000002e-05,549,,
,,,,,1.3725000000000002e-05,,1769778748.0172386,,2057.27062924,,283,,,,1.3725000000000002e-05,549,,
,,,,,1.3725000000000002e-05,,1769778748.878188,,2058.131439474,,284,,,,1.3725000000000002e-05,549,,
6.0,,,,7076.68701171875,,,1769778749.7394154,,2058.992632461,,285,8.864561080932617,,0.030248483642935753,,549,,8.864561080932617
,,,,,1.3975000000000003e-05,,1769778780.7300768,,2089.983430387,,286,,,,1.3975000000000003e-05,559,,
,,,,,1.3975000000000003e-05,,1769778781.5922182,,2090.845610847,,287,,,,1.3975000000000003e-05,559,,
,,,,,1.3975000000000003e-05,,1769778782.4535985,,2091.706909292,,288,,,,1.3975000000000003e-05,559,,
,,,,,1.3975000000000003e-05,,1769778783.314404,,2092.567593795,,289,,,,1.3975000000000003e-05,559,,
6.0,,,,7065.35107421875,,,1769778784.1753333,,2093.428533992,,290,8.862957954406738,,0.03365665674209595,,559,,8.862957954406738
,,,,,1.4225e-05,,1769778815.162472,,2124.415842671,,291,,,,1.4225e-05,569,,
,,,,,1.4225e-05,,1769778816.0239222,,2125.277356669,,292,,,,1.4225e-05,569,,
,,,,,1.4225e-05,,1769778816.8853242,,2126.138699069,,293,,,,1.4225e-05,569,,
,,,,,1.4225e-05,,1769778817.7459836,,2126.999205455,,294,,,,1.4225e-05,569,,
6.0,,,,7050.32763671875,,,1769778818.6068275,,2127.860037189,,295,8.86082935333252,,0.034428734332323074,,569,,8.86082935333252
,,,,,1.4475e-05,,1769778849.592289,,2158.845609679,,296,,,,1.4475e-05,579,,
,,,,,1.4475e-05,,1769778850.4538126,,2159.707191889,,297,,,,1.4475e-05,579,,
,,,,,1.4475e-05,,1769778851.314568,,2160.567734848,,298,,,,1.4475e-05,579,,
,,,,,1.4475e-05,,1769778852.1749313,,2161.428087602,,299,,,,1.4475e-05,579,,
6.0,,,,6994.974609375,,,1769778853.036278,,2162.289491805,,300,8.852947235107422,,0.03932628035545349,,579,,8.852947235107422
,,,,,1.4725e-05,,1769778884.0222497,,2193.275527928,,301,,,,1.4725e-05,589,,
,,,,,1.4725e-05,,1769778884.8847504,,2194.138115857,,302,,,,1.4725e-05,589,,
,,,,,1.4725e-05,,1769778885.7461138,,2194.99947354,,303,,,,1.4725e-05,589,,
,,,,,1.4725e-05,,1769778886.6075578,,2195.86096349,,304,,,,1.4725e-05,589,,
6.0,,,,6931.9462890625,,,1769778887.4696436,,2196.722928124,,305,8.84389591217041,,0.045390624552965164,,589,,8.84389591217041
,,,,,1.4975e-05,,1769778918.4717515,,2227.725098999,,306,,,,1.4975e-05,599,,
,,,,,1.4975e-05,,1769778919.333957,,2228.587386436,,307,,,,1.4975e-05,599,,
,,,,,1.4975e-05,,1769778920.1957743,,2229.449142826,,308,,,,1.4975e-05,599,,
,,,,,1.4975e-05,,1769778921.0556326,,2230.308776249,,309,,,,1.4975e-05,599,,
6.0,,,,6891.0078125,,,1769778921.916793,,2231.170026219,,310,8.837972640991211,,0.04867514967918396,,599,,8.837972640991211
6.0,8.818327903747559,0.0631391778588295,,,,,1769778952.7485204,6756.99365234375,2262.001665672,8.818327903747559,311,,,,,601,,
6.0,,,8.860248565673828,,,0.010810177773237228,1769778956.565941,,2265.819397129,,312,,7046.826171875,,,601,8.860248565673828,
,,,,,1.5225e-05,,1769778981.7152119,,2290.968604584,,313,,,,1.5225e-05,609,,
,,,,,1.5225e-05,,1769778982.5772882,,2291.830684095,,314,,,,1.5225e-05,609,,
,,,,,1.5225e-05,,1769778983.439161,,2292.692547433,,315,,,,1.5225e-05,609,,
,,,,,1.5225e-05,,1769778984.299635,,2293.552801183,,316,,,,1.5225e-05,609,,
7.0,,,,6858.724609375,,,1769778985.1618564,,2294.415246715,,317,8.833276748657227,,0.05212956294417381,,609,,8.833276748657227
,,,,,1.5475e-05,,1769779016.1728086,,2325.426044206,,318,,,,1.5475e-05,619,,
,,,,,1.5475e-05,,1769779017.0355659,,2326.289004119,,319,,,,1.5475e-05,619,,
,,,,,1.5475e-05,,1769779017.8974285,,2327.15077745,,320,,,,1.5475e-05,619,,
,,,,,1.5475e-05,,1769779018.7578,,2328.010996497,,321,,,,1.5475e-05,619,,
7.0,,,,6837.048828125,,,1769779019.6206896,,2328.874041479,,322,8.830111503601074,,0.05773284286260605,,619,,8.830111503601074
,,,,,1.5725e-05,,1769779050.634064,,2359.887404495,,323,,,,1.5725e-05,629,,
,,,,,1.5725e-05,,1769779051.4963787,,2360.749714651,,324,,,,1.5725e-05,629,,
,,,,,1.5725e-05,,1769779052.3581195,,2361.6114544,,325,,,,1.5725e-05,629,,
,,,,,1.5725e-05,,1769779053.2189438,,2362.472169812,,326,,,,1.5725e-05,629,,
7.0,,,,6810.8876953125,,,1769779054.0814118,,2363.334778016,,327,8.826277732849121,,0.0583089254796505,,629,,8.826277732849121
,,,,,1.5975000000000002e-05,,1769779085.0961115,,2394.349441896,,328,,,,1.5975000000000002e-05,639,,
,,,,,1.5975000000000002e-05,,1769779085.9582713,,2395.211628055,,329,,,,1.5975000000000002e-05,639,,
,,,,,1.5975000000000002e-05,,1769779086.8207738,,2396.074070699,,330,,,,1.5975000000000002e-05,639,,
,,,,,1.5975000000000002e-05,,1769779087.6821046,,2396.935276667,,331,,,,1.5975000000000002e-05,639,,
7.0,,,,6752.44140625,,,1769779088.5453944,,2397.798800184,,332,8.817659378051758,,0.06324296444654465,,639,,8.817659378051758
,,,,,1.6225e-05,,1769779119.5627801,,2428.816147482,,333,,,,1.6225e-05,649,,
,,,,,1.6225e-05,,1769779120.4251866,,2429.67861999,,334,,,,1.6225e-05,649,,
,,,,,1.6225e-05,,1769779121.2872493,,2430.540412326,,335,,,,1.6225e-05,649,,
,,,,,1.6225e-05,,1769779122.1484067,,2431.401551231,,336,,,,1.6225e-05,649,,
7.0,,,,6692.517578125,,,1769779123.011394,,2432.26479629,,337,8.808745384216309,,0.06934894621372223,,649,,8.808745384216309
,,,,,1.6475e-05,,1769779154.0321808,,2463.285572201,,338,,,,1.6475e-05,659,,
,,,,,1.6475e-05,,1769779154.8946948,,2464.148111288,,339,,,,1.6475e-05,659,,
,,,,,1.6475e-05,,1769779155.7567055,,2465.010089141,,340,,,,1.6475e-05,659,,
,,,,,1.6475e-05,,1769779156.6177633,,2465.870935105,,341,,,,1.6475e-05,659,,
7.0,,,,6722.28125,,,1769779157.4809103,,2466.734342396,,342,8.813182830810547,,0.06993553787469864,,659,,8.813182830810547
,,,,,1.6725000000000003e-05,,1769779188.5034149,,2497.756744122,,343,,,,1.6725000000000003e-05,669,,
,,,,,1.6725000000000003e-05,,1769779189.3658276,,2498.619249176,,344,,,,1.6725000000000003e-05,669,,
,,,,,1.6725000000000003e-05,,1769779190.228168,,2499.481510324,,345,,,,1.6725000000000003e-05,669,,
,,,,,1.6725000000000003e-05,,1769779191.089189,,2500.342385831,,346,,,,1.6725000000000003e-05,669,,
7.0,,,,6677.38916015625,,,1769779191.9523332,,2501.205690176,,347,8.806482315063477,,0.07240628451108932,,669,,8.806482315063477
,,,,,1.6975000000000003e-05,,1769779222.9688983,,2532.222273995,,348,,,,1.6975000000000003e-05,679,,
,,,,,1.6975000000000003e-05,,1769779223.8309503,,2533.084370103,,349,,,,1.6975000000000003e-05,679,,
,,,,,1.6975000000000003e-05,,1769779224.692821,,2533.946170397,,350,,,,1.6975000000000003e-05,679,,
,,,,,1.6975000000000003e-05,,1769779225.5536964,,2534.806873804,,351,,,,1.6975000000000003e-05,679,,
7.0,,,,6630.60888671875,,,1769779226.4163082,,2535.669665808,,352,8.79945182800293,,0.07681509852409363,,679,,8.79945182800293
7.0,8.76883602142334,0.08946309238672256,,,,,1769779274.230885,6430.73876953125,2583.484047398,8.76883602142334,353,,,,,687,,
7.0,,,8.816113471984863,,,0.033485427498817444,1769779277.4461823,,2586.699569567,,354,,6742.60791015625,,,687,8.816113471984863,
,,,,,1.7225e-05,,1769779281.9279659,,2591.181419155,,355,,,,1.7225e-05,689,,
,,,,,1.7225e-05,,1769779282.7897615,,2592.043062107,,356,,,,1.7225e-05,689,,
,,,,,1.7225e-05,,1769779283.6505969,,2592.903785609,,357,,,,1.7225e-05,689,,
,,,,,1.7225e-05,,1769779284.5126872,,2593.766027351,,358,,,,1.7225e-05,689,,
8.0,,,,6594.29150390625,,,1769779285.3758616,,2594.62925253,,359,8.793959617614746,,0.07865739613771439,,689,,8.793959617614746
,,,,,1.7475e-05,,1769779316.387397,,2625.640760673,,360,,,,1.7475e-05,699,,
,,,,,1.7475e-05,,1769779317.2492406,,2626.502548121,,361,,,,1.7475e-05,699,,
,,,,,1.7475e-05,,1769779318.1100197,,2627.363259583,,362,,,,1.7475e-05,699,,
,,,,,1.7475e-05,,1769779318.9715533,,2628.224848953,,363,,,,1.7475e-05,699,,
8.0,,,,6548.28076171875,,,1769779319.8350358,,2629.088471998,,364,8.786957740783691,,0.08300750702619553,,699,,8.786957740783691
,,,,,1.7725e-05,,1769779350.8503366,,2660.103835762,,365,,,,1.7725e-05,709,,
,,,,,1.7725e-05,,1769779351.7119973,,2660.9652314,,366,,,,1.7725e-05,709,,
,,,,,1.7725e-05,,1769779352.572628,,2661.825794437,,367,,,,1.7725e-05,709,,
,,,,,1.7725e-05,,1769779353.4343464,,2662.687710146,,368,,,,1.7725e-05,709,,
8.0,,,,6558.2177734375,,,1769779354.2977636,,2663.551220721,,369,8.788474082946777,,0.08123161643743515,,709,,8.788474082946777
,,,,,1.7975e-05,,1769779385.3136737,,2694.567083742,,370,,,,1.7975e-05,719,,
,,,,,1.7975e-05,,1769779386.1754563,,2695.428822564,,371,,,,1.7975e-05,719,,
,,,,,1.7975e-05,,1769779387.0363314,,2696.289565239,,372,,,,1.7975e-05,719,,
,,,,,1.7975e-05,,1769779387.8979783,,2697.151317471,,373,,,,1.7975e-05,719,,
8.0,,,,6523.92041015625,,,1769779388.7613583,,2698.014775735,,374,8.783230781555176,,0.08348259329795837,,719,,8.783230781555176
,,,,,1.8225e-05,,1769779419.778766,,2729.032153497,,375,,,,1.8225e-05,729,,
,,,,,1.8225e-05,,1769779420.6400669,,2729.89344875,,376,,,,1.8225e-05,729,,
,,,,,1.8225e-05,,1769779421.5010543,,2730.754248619,,377,,,,1.8225e-05,729,,
,,,,,1.8225e-05,,1769779422.3626049,,2731.615963283,,378,,,,1.8225e-05,729,,
8.0,,,,6423.4501953125,,,1769779423.2262921,,2732.479700133,,379,8.76771068572998,,0.09026693552732468,,729,,8.76771068572998
,,,,,1.8475000000000002e-05,,1769779454.2388034,,2763.492143167,,380,,,,1.8475000000000002e-05,739,,
,,,,,1.8475000000000002e-05,,1769779455.1009264,,2764.354310057,,381,,,,1.8475000000000002e-05,739,,
,,,,,1.8475000000000002e-05,,1769779455.9614143,,2765.214599919,,382,,,,1.8475000000000002e-05,739,,
,,,,,1.8475000000000002e-05,,1769779456.823119,,2766.076445296,,383,,,,1.8475000000000002e-05,739,,
8.0,,,,6452.8544921875,,,1769779457.6863909,,2766.939763113,,384,8.77227783203125,,0.08892831206321716,,739,,8.77227783203125
,,,,,1.8725e-05,,1769779488.6979687,,2797.951368228,,385,,,,1.8725e-05,749,,
,,,,,1.8725e-05,,1769779489.559456,,2798.812816557,,386,,,,1.8725e-05,749,,
,,,,,1.8725e-05,,1769779490.4196649,,2799.672897363,,387,,,,1.8725e-05,749,,
,,,,,1.8725e-05,,1769779491.2811754,,2800.534496389,,388,,,,1.8725e-05,749,,
8.0,,,,6438.8203125,,,1769779492.1445465,,2801.397958453,,389,8.770100593566895,,0.08832672983407974,,749,,8.770100593566895
,,,,,1.8975e-05,,1769779523.1602597,,2832.413643434,,390,,,,1.8975e-05,759,,
,,,,,1.8975e-05,,1769779524.0218194,,2833.275174455,,391,,,,1.8975e-05,759,,
,,,,,1.8975e-05,,1769779524.882521,,2834.13572185,,392,,,,1.8975e-05,759,,
,,,,,1.8975e-05,,1769779525.7443793,,2834.997721575,,393,,,,1.8975e-05,759,,
8.0,,,,6325.97509765625,,,1769779526.6076064,,2835.860989937,,394,8.752419471740723,,0.09453383833169937,,759,,8.752419471740723
,,,,,1.9225e-05,,1769779557.619818,,2866.873130139,,395,,,,1.9225e-05,769,,
,,,,,1.9225e-05,,1769779558.481136,,2867.734502931,,396,,,,1.9225e-05,769,,
,,,,,1.9225e-05,,1769779559.342187,,2868.595437174,,397,,,,1.9225e-05,769,,
,,,,,1.9225e-05,,1769779560.2037604,,2869.45712523,,398,,,,1.9225e-05,769,,
8.0,,,,6327.83984375,,,1769779561.066692,,2870.31990171,,399,8.752714157104492,,0.09291449189186096,,769,,8.752714157104492
8.0,8.718596458435059,0.09837258607149124,,,,,1769779595.2364216,6115.6708984375,2904.489577076,8.718596458435059,400,,,,,773,,
8.0,,,8.771501541137695,,,0.06494176387786865,1769779600.043029,,2909.296438485,,401,,6448.44140625,,,773,8.771501541137695,
,,,,,1.9475000000000002e-05,,1769779618.312592,,2927.56592737,,402,,,,1.9475000000000002e-05,779,,
,,,,,1.9475000000000002e-05,,1769779619.174502,,2928.427826075,,403,,,,1.9475000000000002e-05,779,,
,,,,,1.9475000000000002e-05,,1769779620.037133,,2929.290652674,,404,,,,1.9475000000000002e-05,779,,
,,,,,1.9475000000000002e-05,,1769779620.8990307,,2930.152359742,,405,,,,1.9475000000000002e-05,779,,
9.0,,,,6219.8984375,,,1769779621.7612343,,2931.014411939,,406,8.735508918762207,,0.09934267401695251,,779,,8.735508918762207
,,,,,1.9725000000000002e-05,,1769779652.772492,,2962.025866507,,407,,,,1.9725000000000002e-05,789,,
,,,,,1.9725000000000002e-05,,1769779653.6343093,,2962.887659543,,408,,,,1.9725000000000002e-05,789,,
,,,,,1.9725000000000002e-05,,1769779654.4964335,,2963.749881983,,409,,,,1.9725000000000002e-05,789,,
,,,,,1.9725000000000002e-05,,1769779655.358007,,2964.611398524,,410,,,,1.9725000000000002e-05,789,,
9.0,,,,6212.45263671875,,,1769779656.2204044,,2965.47363108,,411,8.7343111038208,,0.09784150123596191,,789,,8.7343111038208
,,,,,1.9975e-05,,1769779687.2352502,,2996.488640042,,412,,,,1.9975e-05,799,,
,,,,,1.9975e-05,,1769779688.0970654,,2997.350432764,,413,,,,1.9975e-05,799,,
,,,,,1.9975e-05,,1769779688.959372,,2998.212822983,,414,,,,1.9975e-05,799,,
,,,,,1.9975e-05,,1769779689.8209538,,2999.074349705,,415,,,,1.9975e-05,799,,
9.0,,,,6153.49365234375,,,1769779690.6826525,,2999.935903167,,416,8.724775314331055,,0.10044849663972855,,799,,8.724775314331055
,,,,,2.0225000000000004e-05,,1769779721.695987,,3030.949247181,,417,,,,2.0225000000000004e-05,809,,
,,,,,2.0225000000000004e-05,,1769779722.5579443,,3031.811287079,,418,,,,2.0225000000000004e-05,809,,
,,,,,2.0225000000000004e-05,,1769779723.4208086,,3032.674249504,,419,,,,2.0225000000000004e-05,809,,
,,,,,2.0225000000000004e-05,,1769779724.282233,,3033.535633638,,420,,,,2.0225000000000004e-05,809,,
9.0,,,,6156.51708984375,,,1769779725.1449664,,3034.398193048,,421,8.725266456604004,,0.09862261265516281,,809,,8.725266456604004
,,,,,2.0475e-05,,1769779756.164102,,3065.417485456,,422,,,,2.0475e-05,819,,
,,,,,2.0475e-05,,1769779757.0255516,,3066.278881775,,423,,,,2.0475e-05,819,,
,,,,,2.0475e-05,,1769779757.8878584,,3067.14124166,,424,,,,2.0475e-05,819,,
,,,,,2.0475e-05,,1769779758.7503564,,3068.003799473,,425,,,,2.0475e-05,819,,
9.0,,,,6132.77783203125,,,1769779759.6127372,,3068.865916304,,426,8.721403121948242,,0.09884601831436157,,819,,8.721403121948242
,,,,,2.0725e-05,,1769779790.6289911,,3099.882367284,,427,,,,2.0725e-05,829,,
,,,,,2.0725e-05,,1769779791.4914534,,3100.744807937,,428,,,,2.0725e-05,829,,
,,,,,2.0725e-05,,1769779792.354041,,3101.607502701,,429,,,,2.0725e-05,829,,
,,,,,2.0725e-05,,1769779793.2159705,,3102.469309843,,430,,,,2.0725e-05,829,,
9.0,,,,6173.74951171875,,,1769779794.0777895,,3103.330966308,,431,8.72806167602539,,0.09498915821313858,,829,,8.72806167602539
,,,,,2.0975e-05,,1769779825.0921805,,3134.345592393,,432,,,,2.0975e-05,839,,
,,,,,2.0975e-05,,1769779825.953986,,3135.207348704,,433,,,,2.0975e-05,839,,
,,,,,2.0975e-05,,1769779826.8165035,,3136.069943795,,434,,,,2.0975e-05,839,,
,,,,,2.0975e-05,,1769779827.6783645,,3136.931824323,,435,,,,2.0975e-05,839,,
9.0,,,,6111.998046875,,,1769779828.5404263,,3137.793626694,,436,8.718008995056152,,0.0973626896739006,,839,,8.718008995056152
,,,,,2.1225e-05,,1769779859.552574,,3168.805964977,,437,,,,2.1225e-05,849,,
,,,,,2.1225e-05,,1769779860.4141703,,3169.667488304,,438,,,,2.1225e-05,849,,
,,,,,2.1225e-05,,1769779861.2763753,,3170.529812564,,439,,,,2.1225e-05,849,,
,,,,,2.1225e-05,,1769779862.13858,,3171.391956003,,440,,,,2.1225e-05,849,,
9.0,,,,5981.9609375,,,1769779863.0003715,,3172.253550858,,441,8.696503639221191,,0.10323665291070938,,849,,8.696503639221191
,,,,,2.1475e-05,,1769779894.007679,,3203.261047762,,442,,,,2.1475e-05,859,,
,,,,,2.1475e-05,,1769779894.8686676,,3204.12186221,,443,,,,2.1475e-05,859,,
,,,,,2.1475e-05,,1769779895.7290235,,3204.982230969,,444,,,,2.1475e-05,859,,
9.0,,,,6111.3798828125,,,1769779896.3261273,,3205.579336587,,445,8.717907905578613,,0.09393905103206635,,859,,8.717907905578613
9.0,8.66700267791748,0.10000825673341751,,,,,1769779917.7837474,5808.17236328125,3227.036924479,8.66700267791748,446,,,,,859,,
9.0,,,8.725910186767578,,,0.08801458030939102,1769779923.1529057,,3232.406270174,,447,,6161.07470703125,,,859,8.725910186767578,
,,,,,2.1725e-05,,1769779955.184118,,3264.437569131,,448,,,,2.1725e-05,869,,
,,,,,2.1725e-05,,1769779956.0469878,,3265.300415802,,449,,,,2.1725e-05,869,,
,,,,,2.1725e-05,,1769779956.9078074,,3266.160973886,,450,,,,2.1725e-05,869,,
,,,,,2.1725e-05,,1769779957.7682137,,3267.021404608,,451,,,,2.1725e-05,869,,
10.0,,,,5986.7548828125,,,1769779958.630899,,3267.884305591,,452,8.697304725646973,,0.10018829256296158,,869,,8.697304725646973
,,,,,2.1975000000000002e-05,,1769779989.626799,,3298.88030049,,453,,,,2.1975000000000002e-05,879,,
,,,,,2.1975000000000002e-05,,1769779990.488397,,3299.741802998,,454,,,,2.1975000000000002e-05,879,,
,,,,,2.1975000000000002e-05,,1769779991.3490617,,3300.602299174,,455,,,,2.1975000000000002e-05,879,,
,,,,,2.1975000000000002e-05,,1769779992.2098436,,3301.463130924,,456,,,,2.1975000000000002e-05,879,,
10.0,,,,5949.04296875,,,1769779993.0730078,,3302.326417071,,457,8.690985679626465,,0.10022193938493729,,879,,8.690985679626465
,,,,,2.2225e-05,,1769780024.0654552,,3333.318920882,,458,,,,2.2225e-05,889,,
,,,,,2.2225e-05,,1769780024.9266999,,3334.180101672,,459,,,,2.2225e-05,889,,
,,,,,2.2225e-05,,1769780025.787367,,3335.040578676,,460,,,,2.2225e-05,889,,
,,,,,2.2225e-05,,1769780026.647719,,3335.900947907,,461,,,,2.2225e-05,889,,
10.0,,,,5957.34375,,,1769780027.5104403,,3336.763833118,,462,8.69237995147705,,0.09743368625640869,,889,,8.69237995147705
,,,,,2.2475e-05,,1769780058.504035,,3367.75751209,,463,,,,2.2475e-05,899,,
,,,,,2.2475e-05,,1769780059.365541,,3368.618943502,,464,,,,2.2475e-05,899,,
,,,,,2.2475e-05,,1769780060.22597,,3369.479173019,,465,,,,2.2475e-05,899,,
,,,,,2.2475e-05,,1769780061.0860562,,3370.339302906,,466,,,,2.2475e-05,899,,
10.0,,,,5939.701171875,,,1769780061.948673,,3371.202092019,,467,8.689414024353027,,0.09707826375961304,,899,,8.689414024353027
,,,,,2.2725000000000003e-05,,1769780092.9400673,,3402.193515925,,468,,,,2.2725000000000003e-05,909,,
,,,,,2.2725000000000003e-05,,1769780093.8017497,,3403.055157879,,469,,,,2.2725000000000003e-05,909,,
,,,,,2.2725000000000003e-05,,1769780094.662977,,3403.916168795,,470,,,,2.2725000000000003e-05,909,,
,,,,,2.2725000000000003e-05,,1769780095.5232859,,3404.776467862,,471,,,,2.2725000000000003e-05,909,,
10.0,,,,5921.0654296875,,,1769780096.3858507,,3405.639276379,,472,8.686271667480469,,0.09700211137533188,,909,,8.686271667480469
,,,,,2.2975000000000003e-05,,1769780127.3770323,,3436.630466325,,473,,,,2.2975000000000003e-05,919,,
,,,,,2.2975000000000003e-05,,1769780128.2385383,,3437.49185922,,474,,,,2.2975000000000003e-05,919,,
,,,,,2.2975000000000003e-05,,1769780129.0989456,,3438.352137552,,475,,,,2.2975000000000003e-05,919,,
,,,,,2.2975000000000003e-05,,1769780129.9593763,,3439.212601081,,476,,,,2.2975000000000003e-05,919,,
10.0,,,,5859.5107421875,,,1769780130.8218424,,3440.075250645,,477,8.675821304321289,,0.09908924251794815,,919,,8.675821304321289
